frame_num,x,y,w,h,x_c,y_c,confidence
9,1108,937,79,31,1147,953,0.93
9,1634,780,116,55,1692,808,0.93
9,1484,871,306,106,1637,924,0.92
9,1197,923,128,44,1261,946,0.9
10,699,576,174,76,786,615,0.96
10,569,934,147,58,643,963,0.94
10,1626,772,112,52,1683,798,0.93
10,1200,926,127,44,1263,948,0.93
10,1108,938,78,32,1147,954,0.91
10,1494,840,313,105,1651,893,0.91
10,766,839,105,37,818,858,0.87
11,698,560,176,78,786,599,0.96
11,1200,923,132,45,1266,946,0.92
11,1108,933,75,31,1146,948,0.92
11,572,933,145,59,645,962,0.91
11,1501,805,324,106,1663,858,0.91
11,766,829,109,37,821,848,0.91
12,698,547,175,79,786,587,0.96
12,575,924,145,68,647,958,0.95
12,1109,927,72,30,1146,942,0.93
12,1201,927,131,44,1267,949,0.91
12,769,823,109,36,824,841,0.89
12,1524,776,319,113,1684,833,0.82
12,1612,772,108,58,1666,801,0.8
13,698,531,176,81,786,571,0.96
13,578,909,143,68,650,944,0.94
13,1201,914,133,48,1268,938,0.94
13,1521,745,331,117,1686,803,0.93
13,1106,919,76,28,1144,934,0.92
13,774,813,107,37,828,832,0.92
14,698,508,175,84,785,550,0.96
14,583,893,140,63,653,925,0.94
14,1204,899,130,43,1269,921,0.93
14,780,801,107,38,834,820,0.93
14,1106,909,72,29,1142,923,0.92
14,1542,703,328,113,1706,760,0.89
15,698,495,174,85,785,537,0.96
15,586,886,139,64,656,918,0.94
15,1107,903,71,29,1142,917,0.93
15,1204,887,130,44,1269,909,0.93
15,1541,672,344,130,1713,737,0.92
15,785,795,107,35,839,813,0.88
16,695,480,177,88,784,524,0.96
16,588,874,140,67,659,907,0.95
16,1547,636,353,133,1724,703,0.95
16,1105,897,71,29,1141,911,0.92
16,1204,877,133,40,1271,898,0.9
16,1585,721,105,57,1638,750,0.89
17,695,463,176,91,783,509,0.96
17,593,865,137,64,661,897,0.95
17,1106,891,70,28,1141,905,0.93
17,1566,602,345,142,1739,674,0.93
17,797,780,108,37,851,799,0.92
17,1585,720,99,51,1634,745,0.89
17,1210,865,124,40,1272,886,0.78
18,695,456,176,92,783,502,0.96
18,1562,582,355,149,1740,656,0.95
18,596,859,136,66,664,892,0.95
18,1103,887,73,29,1140,902,0.93
18,1206,861,130,42,1271,882,0.92
18,1584,716,95,52,1632,743,0.9
18,800,778,107,36,854,796,0.43
19,692,440,178,95,781,488,0.96
19,1572,551,347,149,1746,625,0.95
19,599,854,134,62,666,885,0.94
19,1102,883,70,27,1137,897,0.92
19,808,772,104,36,860,790,0.92
19,1204,851,132,45,1270,874,0.92
19,1573,712,102,51,1624,738,0.9
20,1577,524,342,153,1748,601,0.96
20,691,428,179,95,781,476,0.96
20,602,847,134,62,669,879,0.94
20,1103,879,71,28,1138,893,0.92
20,1210,842,128,47,1274,866,0.89
20,1570,707,101,53,1620,733,0.88
20,815,766,106,37,868,784,0.66
21,688,411,181,98,779,460,0.96
21,1578,488,341,161,1749,568,0.96
21,604,836,133,63,671,868,0.95
21,1102,873,71,28,1138,887,0.92
21,1206,831,132,43,1272,853,0.92
21,822,760,103,36,874,778,0.9
21,1565,701,101,47,1615,725,0.87
22,688,396,183,99,779,446,0.96
22,608,828,132,63,674,860,0.94
22,1206,821,130,45,1271,844,0.93
22,1581,454,337,170,1750,539,0.93
22,1103,867,69,28,1138,881,0.92
22,826,752,106,36,879,770,0.9
22,1564,695,98,48,1613,720,0.84
23,685,383,182,101,777,434,0.97
23,611,823,130,62,676,854,0.95
23,1586,441,332,164,1752,523,0.95
23,1204,814,134,46,1271,838,0.93
23,1100,863,71,29,1136,877,0.92
23,833,748,105,36,886,767,0.92
23,1559,692,101,51,1609,717,0.91
23,1585,448,229,156,1700,526,0.41
24,686,370,182,102,777,422,0.97
24,1586,411,333,172,1752,497,0.96
24,614,817,128,61,678,848,0.95
24,1559,686,97,51,1608,712,0.92
24,1101,859,71,27,1136,873,0.92
24,1209,806,127,45,1273,828,0.91
25,683,359,183,105,775,412,0.97
25,617,814,128,61,681,845,0.95
25,1555,683,101,54,1605,711,0.93
25,1208,804,128,46,1272,827,0.93
25,1100,856,70,28,1136,870,0.92
25,846,740,105,37,899,759,0.91
25,1587,401,330,174,1753,488,0.89
26,680,352,187,106,773,405,0.97
26,620,813,127,61,683,844,0.95
26,1554,683,101,54,1605,710,0.94
26,1588,396,330,172,1754,482,0.93
26,1209,802,127,47,1273,825,0.92
26,852,739,105,38,904,759,0.92
26,1103,855,68,28,1137,870,0.91
27,678,343,187,109,772,398,0.97
27,622,813,127,60,686,843,0.95
27,1587,392,331,173,1753,479,0.95
27,1554,681,101,56,1605,709,0.94
27,1204,801,133,47,1270,825,0.93
27,1100,854,72,28,1136,868,0.91
27,859,738,106,37,913,757,0.91
28,675,333,189,110,770,388,0.97
28,623,810,126,59,687,840,0.95
28,1583,382,336,174,1751,469,0.94
28,1554,678,101,56,1605,707,0.93
28,1204,795,132,51,1270,821,0.92
28,1101,851,70,29,1136,866,0.9
28,865,736,106,38,918,755,0.89
29,674,318,190,114,769,376,0.97
29,1576,358,343,187,1747,452,0.95
29,626,806,126,58,690,835,0.94
29,1555,674,100,51,1605,700,0.92
29,1099,848,72,29,1135,862,0.92
29,871,731,104,37,924,750,0.91
29,1203,788,131,53,1269,815,0.89
30,672,309,192,115,768,366,0.97
30,1571,354,347,185,1745,446,0.96
30,629,805,124,59,691,834,0.95
30,1100,846,71,29,1136,861,0.92
30,1555,671,100,53,1605,697,0.92
30,1206,786,128,47,1270,810,0.92
30,877,729,105,37,929,747,0.92
31,671,295,192,116,767,353,0.97
31,1563,336,353,187,1740,430,0.96
31,631,796,122,57,693,825,0.94
31,1202,778,131,49,1268,803,0.93
31,1556,665,99,53,1606,691,0.93
31,1100,841,70,27,1135,855,0.92
31,883,722,104,38,935,742,0.92
32,665,299,196,119,763,358,0.97
32,1559,372,357,179,1738,462,0.96
32,632,807,123,59,694,837,0.94
32,1100,847,71,27,1136,861,0.91
32,1208,788,124,49,1270,813,0.91
32,1558,670,100,50,1609,695,0.91
32,891,730,104,37,943,748,0.71
33,664,282,197,121,763,343,0.97
33,1549,359,354,181,1726,450,0.96
33,635,800,122,58,697,829,0.94
33,1202,780,129,50,1266,805,0.93
33,1099,842,73,28,1136,856,0.93
33,1559,663,103,53,1611,689,0.93
33,896,725,103,38,947,745,0.92
34,661,275,198,122,761,337,0.97
34,1541,368,347,176,1714,456,0.96
34,638,801,119,56,698,830,0.94
34,1564,661,100,55,1614,689,0.94
34,902,724,104,37,954,743,0.92
34,1201,780,129,50,1266,805,0.92
34,1100,841,69,28,1135,855,0.91
35,659,267,200,125,759,330,0.97
35,1531,379,341,169,1701,463,0.96
35,640,802,119,54,700,829,0.94
35,1567,658,101,57,1617,687,0.94
35,1100,841,72,27,1137,855,0.92
35,906,723,105,37,959,742,0.92
35,1204,779,125,51,1266,805,0.91
36,656,261,203,127,758,324,0.97
36,1520,391,333,162,1686,472,0.95
36,641,802,120,56,701,831,0.94
36,911,723,106,38,964,742,0.93
36,1100,840,73,29,1137,854,0.92
36,1198,781,129,47,1263,805,0.92
36,1568,657,103,54,1620,684,0.91
37,655,251,204,129,757,316,0.97
37,1508,395,326,163,1671,477,0.95
37,643,800,118,57,702,829,0.94
37,1572,652,104,58,1624,682,0.94
37,917,721,105,37,970,740,0.93
37,1198,779,127,49,1261,804,0.93
37,1102,838,71,28,1138,853,0.91
38,651,251,205,129,754,316,0.97
38,1498,417,319,157,1658,496,0.95
38,644,805,118,55,703,833,0.94
38,1578,653,101,58,1629,683,0.94
38,1196,783,128,47,1261,806,0.92
38,1101,840,73,28,1138,854,0.92
38,923,724,104,37,975,743,0.91
39,647,255,208,132,751,321,0.97
39,1486,451,317,149,1645,526,0.95
39,646,814,116,55,705,841,0.94
39,1583,657,104,62,1635,688,0.94
39,1102,845,74,29,1139,860,0.92
39,1198,792,125,51,1260,818,0.91
39,925,730,108,37,979,749,0.9
40,647,240,208,132,751,306,0.97
40,1476,439,306,148,1629,513,0.96
40,1584,648,106,60,1638,678,0.95
40,647,805,118,55,706,833,0.94
40,930,723,105,37,982,742,0.92
40,1101,839,74,29,1139,853,0.92
40,1197,784,124,49,1259,808,0.86
41,643,240,211,135,749,308,0.97
41,1465,469,297,141,1613,540,0.95
41,648,811,116,55,706,839,0.94
41,1593,651,105,59,1645,681,0.94
41,935,728,105,37,988,746,0.92
41,1105,842,71,29,1141,857,0.91
41,1190,791,130,50,1255,816,0.91
42,640,241,214,133,748,308,0.97
42,1455,490,288,137,1599,558,0.96
42,649,814,115,55,707,842,0.94
42,1601,651,105,58,1653,680,0.93
42,1103,844,74,28,1141,858,0.92
42,936,730,109,38,990,749,0.91
42,1197,795,120,50,1258,821,0.85
43,638,235,215,136,746,303,0.97
43,1442,502,280,129,1582,567,0.95
43,1605,647,108,60,1659,677,0.94
43,650,814,116,56,708,843,0.94
43,940,729,108,39,994,749,0.93
43,1103,842,76,29,1141,857,0.92
43,1443,544,123,68,1505,578,0.51
44,637,240,216,136,745,308,0.97
44,1435,524,276,124,1573,587,0.95
44,651,820,116,56,709,849,0.94
44,1610,649,109,60,1665,680,0.94
44,944,734,107,38,998,754,0.93
44,1191,803,122,45,1253,826,0.93
44,1104,847,75,29,1142,862,0.92
45,635,240,217,138,743,310,0.97
45,1420,548,269,117,1555,607,0.96
45,1619,649,110,61,1675,680,0.94
45,652,825,114,53,709,851,0.94
45,948,738,108,37,1002,757,0.93
45,1106,849,74,30,1143,864,0.91
45,1191,809,121,44,1251,831,0.9
46,632,248,219,137,742,317,0.97
46,1627,652,113,64,1684,684,0.94
46,1410,578,263,106,1541,632,0.94
46,652,833,114,54,709,861,0.93
46,950,743,107,38,1004,762,0.92
46,1188,816,121,44,1249,838,0.92
46,1105,854,77,31,1144,869,0.92
46,1460,625,129,58,1525,654,0.77
47,630,247,221,138,741,316,0.97
47,1399,592,256,103,1527,643,0.95
47,652,835,115,53,710,862,0.94
47,1634,650,114,63,1692,682,0.93
47,954,743,106,38,1007,762,0.92
47,1186,819,122,44,1247,842,0.92
47,1108,854,75,30,1146,870,0.9
48,628,246,221,140,739,316,0.97
48,1388,606,249,97,1513,655,0.96
48,1641,646,116,65,1700,679,0.94
48,653,835,114,55,710,863,0.94
48,956,744,105,40,1009,764,0.93
48,1107,854,78,31,1147,870,0.92
48,1186,821,119,42,1246,843,0.91
49,627,250,223,140,739,321,0.97
49,1379,620,241,95,1500,668,0.96
49,1651,647,117,64,1709,679,0.94
49,652,837,115,57,710,866,0.94
49,1184,825,121,46,1244,848,0.93
49,1108,857,77,31,1147,872,0.92
49,958,748,105,38,1011,767,0.92
50,626,246,224,140,738,316,0.97
50,1658,641,120,66,1719,674,0.94
50,1369,628,234,89,1487,672,0.94
50,654,838,113,54,711,865,0.94
50,959,747,106,39,1012,767,0.92
50,1183,825,118,45,1243,847,0.92
50,1110,856,76,30,1148,871,0.92
51,626,255,223,139,738,325,0.97
51,1362,642,232,92,1479,688,0.95
51,1667,644,121,66,1727,677,0.95
51,654,844,113,54,710,872,0.94
51,958,752,107,37,1012,771,0.93
51,1108,859,79,31,1148,875,0.91
52,626,241,224,141,738,312,0.97
52,1347,640,224,85,1459,683,0.96
52,1675,631,122,69,1737,665,0.94
52,654,836,114,53,711,862,0.94
52,959,744,106,39,1012,764,0.92
52,1112,853,75,29,1150,868,0.91
52,1179,823,118,44,1238,845,0.91
53,625,246,224,140,738,316,0.97
53,1341,654,217,81,1449,695,0.95
53,1686,629,124,72,1748,666,0.94
53,654,838,114,53,711,865,0.93
53,958,746,108,37,1012,765,0.92
53,1111,854,77,31,1149,870,0.91
53,1180,828,114,39,1238,848,0.61
54,626,239,223,141,738,310,0.97
54,1333,648,213,83,1440,690,0.96
54,1691,620,124,72,1754,656,0.95
54,655,835,113,53,711,862,0.95
54,958,743,108,37,1012,762,0.92
54,1174,823,120,43,1234,845,0.92
54,1112,851,74,29,1149,865,0.9
55,628,234,223,143,739,306,0.97
55,1322,653,205,79,1425,693,0.95
55,1703,611,126,73,1767,648,0.94
55,653,831,114,54,711,858,0.94
55,958,741,107,37,1012,760,0.9
55,1112,847,79,30,1152,862,0.89
55,1173,820,117,41,1232,841,0.8
56,629,241,220,130,740,306,0.97
56,1313,656,203,72,1415,693,0.96
56,1711,609,131,69,1776,643,0.94
56,654,828,113,52,711,855,0.92
56,1113,845,77,31,1152,861,0.89
56,1173,819,111,41,1229,840,0.88
56,959,740,104,36,1011,758,0.81
57,630,258,220,125,740,320,0.97
57,1310,674,200,71,1410,710,0.96
57,1720,615,133,68,1787,649,0.94
57,653,835,113,57,710,864,0.94
57,957,746,105,37,1010,765,0.92
57,1114,851,79,32,1154,867,0.9
58,635,254,215,115,743,312,0.96
58,1302,668,191,75,1398,706,0.96
58,1732,602,132,68,1799,636,0.94
58,655,825,111,63,711,857,0.93
58,955,740,105,40,1007,760,0.92
58,1117,844,75,33,1155,861,0.9
58,1174,821,106,46,1228,844,0.89
59,638,259,213,109,745,313,0.96
59,1297,671,185,81,1390,711,0.95
59,1745,594,133,73,1811,630,0.94
59,656,822,111,64,712,854,0.92
59,955,737,100,43,1005,759,0.92
59,1117,841,79,37,1157,860,0.91
59,1177,821,102,47,1228,845,0.88
60,641,260,214,109,748,315,0.96
60,1295,675,182,80,1386,716,0.96
60,1757,587,136,76,1825,625,0.94
60,656,821,110,67,712,855,0.92
60,955,738,99,45,1005,761,0.92
60,1119,840,82,35,1160,858,0.88
60,1183,822,97,46,1232,846,0.87
61,642,258,216,114,750,315,0.96
61,1291,680,184,74,1383,717,0.96
61,1766,587,140,72,1836,623,0.95
61,656,823,112,64,712,855,0.93
61,955,739,102,41,1006,760,0.92
61,1120,842,82,35,1161,860,0.91
61,1178,823,101,42,1229,844,0.88
62,646,262,217,121,755,323,0.97
62,1292,693,179,68,1381,727,0.96
62,1785,586,134,70,1852,621,0.94
62,655,829,115,58,713,858,0.93
62,949,743,107,38,1003,762,0.92
62,1123,844,79,31,1163,860,0.88
63,652,260,216,124,760,322,0.97
63,1291,694,177,66,1380,727,0.96
63,656,828,116,55,714,855,0.92
63,1799,573,120,77,1859,611,0.92
63,948,740,105,37,1001,759,0.89
63,1127,842,81,31,1167,858,0.88
63,1178,827,106,40,1231,848,0.71
64,657,267,216,124,765,330,0.97
64,1293,706,176,62,1381,738,0.95
64,656,832,118,56,716,860,0.94
64,947,744,106,39,1001,763,0.92
64,1817,568,102,85,1868,611,0.89
64,1130,846,82,31,1171,861,0.84
64,1192,833,96,38,1240,852,0.78
65,663,259,213,125,770,322,0.97
65,1291,698,174,65,1378,730,0.95
65,658,825,118,56,717,853,0.94
65,1830,551,89,90,1875,596,0.89
65,945,738,106,36,998,756,0.89
65,1136,839,77,30,1174,855,0.79
66,668,268,213,126,775,332,0.97
66,1293,709,171,61,1379,740,0.95
66,658,830,119,57,718,858,0.94
66,943,742,105,37,995,761,0.92
66,1848,551,71,92,1884,598,0.87
67,674,278,214,124,782,341,0.97
67,1297,721,170,62,1382,752,0.95
67,659,835,119,57,719,864,0.94
67,941,747,107,36,994,765,0.93
67,1868,549,51,99,1894,599,0.84
68,680,286,213,128,787,350,0.97
68,1301,728,167,60,1385,758,0.95
68,659,837,122,58,720,867,0.95
68,1143,850,85,34,1186,867,0.87
68,939,749,106,36,992,767,0.87
68,1886,554,33,99,1903,604,0.75
68,1189,843,94,39,1237,863,0.41
69,685,292,213,125,792,355,0.97
69,1301,733,169,61,1386,764,0.95
69,659,840,124,59,721,869,0.94
69,935,751,110,38,990,770,0.92
69,1146,852,85,34,1189,869,0.89
69,1898,567,21,71,1909,603,0.65
70,693,308,212,125,799,371,0.97
70,1308,748,167,60,1392,779,0.95
70,661,847,124,61,723,877,0.94
70,933,757,109,39,988,776,0.88
70,1151,858,87,35,1195,876,0.88
70,1198,854,107,42,1252,875,0.87
71,700,323,211,123,806,385,0.97
71,1315,761,167,58,1398,790,0.94
71,661,853,126,62,724,884,0.93
71,1157,863,84,33,1199,880,0.8
71,930,763,109,38,985,783,0.67
71,1214,863,84,35,1257,881,0.54
72,704,328,212,123,811,390,0.97
72,1316,764,166,59,1400,794,0.95
72,661,856,127,60,725,887,0.93
72,927,763,109,38,981,783,0.45
73,710,336,210,124,815,398,0.97
73,1320,770,168,59,1404,799,0.95
73,663,858,127,63,726,890,0.92
73,924,767,109,39,979,787,0.92
74,718,345,209,120,823,406,0.96
74,1325,773,167,61,1409,803,0.95
74,662,863,130,60,727,893,0.93
74,1215,870,107,41,1268,891,0.89
74,1167,870,93,35,1214,887,0.87
74,919,767,109,41,974,788,0.7
75,726,351,207,119,829,411,0.97
75,1331,777,166,60,1414,807,0.95
75,662,864,133,62,729,895,0.93
75,1172,871,85,34,1215,889,0.9
75,918,769,109,39,973,789,0.9
75,1215,873,112,42,1271,894,0.87
76,732,357,207,116,835,415,0.97
76,1338,778,165,58,1421,808,0.95
76,664,864,133,61,731,894,0.94
76,1174,873,93,34,1221,890,0.9
76,1218,874,114,40,1275,894,0.89
76,914,770,109,37,969,789,0.89
77,740,363,206,116,843,421,0.97
77,1343,780,166,60,1426,810,0.95
77,664,863,136,64,732,895,0.93
77,1177,873,92,34,1223,890,0.88
77,1227,876,109,40,1282,896,0.85
77,910,771,110,37,966,790,0.81
78,747,356,203,117,849,415,0.97
78,1347,770,169,61,1432,801,0.95
78,668,857,134,62,735,888,0.93
78,1181,867,84,33,1223,883,0.85
78,906,765,112,40,962,785,0.84
78,1226,866,116,43,1285,888,0.83
79,753,356,201,116,854,414,0.97
79,1352,766,168,61,1436,797,0.95
79,667,849,137,69,735,884,0.94
79,903,764,112,39,959,783,0.9
79,1229,863,114,43,1286,885,0.87
79,1184,864,80,33,1224,881,0.86
80,761,353,201,116,862,412,0.97
80,669,845,137,65,738,878,0.95
80,1359,759,169,61,1444,789,0.94
80,898,759,112,41,955,780,0.92
80,1186,860,94,36,1233,879,0.89
80,1236,860,114,39,1293,880,0.88
81,768,351,200,115,868,409,0.96
81,1366,752,171,61,1452,783,0.95
81,671,841,138,66,741,874,0.95
81,894,755,112,42,951,776,0.93
81,1239,856,115,41,1297,876,0.89
81,1189,857,96,38,1237,876,0.82
82,773,347,198,114,873,404,0.96
82,1373,743,170,61,1458,773,0.95
82,671,831,140,65,742,864,0.94
82,892,750,110,41,947,770,0.92
82,1238,852,119,40,1298,872,0.87
82,1189,852,103,39,1241,871,0.7
83,780,350,198,114,879,408,0.97
83,673,832,140,66,744,865,0.95
83,1382,741,170,62,1467,773,0.95
83,886,750,113,40,943,770,0.92
83,1247,851,118,40,1306,871,0.9
83,1196,853,91,36,1242,871,0.88
84,786,348,195,112,884,404,0.97
84,674,824,143,67,746,858,0.95
84,1390,732,174,61,1477,762,0.94
84,882,745,114,40,939,765,0.91
84,1251,845,118,41,1311,866,0.91
84,1197,849,93,35,1244,867,0.83
85,794,355,194,112,891,411,0.97
85,1400,734,180,66,1490,767,0.96
85,676,826,144,66,748,860,0.94
85,1259,850,117,39,1317,869,0.92
85,879,747,114,41,937,768,0.92
85,1202,852,90,36,1248,870,0.88
86,798,349,195,112,896,405,0.96
86,677,819,146,69,750,853,0.96
86,1407,723,184,67,1500,757,0.94
86,877,742,113,40,934,763,0.92
86,1260,843,120,41,1320,864,0.92
87,805,339,193,114,902,396,0.97
87,679,805,147,68,753,839,0.95
87,1418,705,180,67,1508,739,0.93
87,874,733,112,40,930,754,0.91
87,1265,832,119,40,1325,853,0.9
87,1208,839,87,33,1252,856,0.89
88,812,333,191,112,908,390,0.97
88,681,796,148,70,755,831,0.96
88,1429,694,185,70,1522,729,0.95
88,1269,826,124,41,1331,847,0.91
88,871,728,111,39,927,748,0.91
88,1210,833,89,35,1255,851,0.9
89,818,338,189,112,912,394,0.97
89,1441,693,188,70,1536,729,0.95
89,683,797,150,70,758,833,0.95
89,1280,827,116,42,1338,849,0.92
89,868,729,113,41,925,750,0.92
89,1213,836,89,34,1257,853,0.86
90,823,342,189,103,918,394,0.96
90,686,791,150,73,761,828,0.96
90,1458,683,191,73,1554,719,0.94
90,1287,823,117,41,1346,844,0.92
90,864,726,113,42,921,748,0.92
90,1217,834,83,36,1259,852,0.89
91,828,333,186,97,921,382,0.97
91,688,775,149,79,763,815,0.95
91,1466,662,195,73,1563,699,0.95
91,863,717,112,44,919,739,0.91
91,1288,812,119,47,1348,836,0.91
91,1219,826,85,35,1262,844,0.9
92,833,327,185,95,926,374,0.96
92,692,761,147,79,765,801,0.96
92,1481,640,199,78,1581,679,0.95
92,860,709,110,45,915,732,0.94
92,1294,801,120,49,1355,826,0.92
92,1218,821,90,36,1263,839,0.83
93,693,764,147,74,767,801,0.97
93,835,326,188,100,930,376,0.96
93,1498,637,207,73,1602,674,0.94
93,1302,802,121,47,1363,825,0.93
93,856,710,114,45,913,732,0.93
93,1223,823,84,36,1265,841,0.87
94,838,314,189,104,933,367,0.96
94,695,755,147,74,768,792,0.95
94,1511,620,214,77,1618,659,0.95
94,1307,792,120,45,1368,815,0.94
94,853,703,116,42,911,725,0.93
94,1224,816,85,37,1266,835,0.89
95,840,312,190,110,936,367,0.96
95,695,753,147,74,769,791,0.96
95,1528,611,222,79,1640,651,0.95
95,1313,791,122,44,1374,813,0.94
95,849,703,117,41,908,724,0.93
95,1225,816,87,36,1268,834,0.89
96,842,303,191,112,937,360,0.97
96,1540,596,228,82,1654,637,0.95
96,695,746,148,72,769,782,0.95
96,853,697,108,44,907,719,0.94
96,1315,785,124,43,1377,807,0.93
96,1225,813,85,35,1268,831,0.9
97,845,297,190,115,940,355,0.97
97,695,738,148,77,769,776,0.96
97,1564,575,236,87,1682,619,0.95
97,845,695,117,43,903,716,0.93
97,1322,779,125,43,1385,801,0.93
97,1226,812,85,34,1269,829,0.91
98,845,291,192,118,942,351,0.97
98,695,734,149,77,769,773,0.96
98,1579,561,243,93,1701,608,0.95
98,1327,776,125,45,1390,799,0.94
98,843,692,118,44,902,714,0.93
98,1227,810,87,36,1271,828,0.91
99,848,285,193,120,944,346,0.97
99,695,729,149,78,770,769,0.96
99,1606,540,257,99,1735,590,0.96
99,1335,771,127,45,1399,794,0.94
99,841,689,115,44,899,711,0.93
99,1229,810,85,34,1272,827,0.9
100,849,274,193,120,946,334,0.97
100,1627,506,265,110,1760,561,0.96
100,696,716,148,81,770,757,0.96
100,839,681,119,45,899,704,0.94
100,1340,761,128,45,1404,784,0.94
100,1230,807,85,34,1273,824,0.77
101,850,272,194,124,947,335,0.97
101,694,717,149,82,769,758,0.96
101,1653,494,266,117,1786,553,0.95
101,838,683,119,46,898,706,0.94
101,1347,761,130,45,1413,784,0.94
101,1230,808,89,35,1274,826,0.87
102,851,272,195,125,949,335,0.97
102,694,718,150,83,769,760,0.96
102,1685,479,232,123,1802,540,0.96
102,838,684,119,46,898,707,0.94
102,1353,762,133,47,1420,786,0.94
102,1228,809,88,36,1272,827,0.92
103,853,262,194,127,950,326,0.97
103,694,710,150,83,770,751,0.96
103,1701,450,218,130,1810,516,0.95
103,1356,753,136,49,1424,778,0.94
103,838,677,118,47,897,701,0.94
103,1235,805,82,34,1276,822,0.84
104,853,264,198,129,953,328,0.97
104,694,716,151,85,770,759,0.96
104,1368,758,136,50,1436,784,0.94
104,835,683,123,46,897,706,0.94
104,1750,443,169,133,1835,509,0.93
104,1232,809,85,35,1275,827,0.92
105,854,260,200,130,954,325,0.97
105,693,716,152,85,770,759,0.96
105,834,683,124,47,897,706,0.94
105,1375,757,135,51,1443,783,0.94
105,1230,810,87,36,1273,828,0.91
105,1786,418,133,144,1853,490,0.9
106,854,258,201,132,955,324,0.97
106,693,716,153,88,770,760,0.96
106,1379,756,142,52,1450,782,0.94
106,836,683,121,47,896,706,0.93
106,1234,812,81,33,1275,829,0.91
106,1816,415,103,126,1868,478,0.87
107,856,253,202,131,958,319,0.97
107,692,718,155,86,770,761,0.96
107,1389,755,145,52,1461,782,0.94
107,837,683,123,48,899,707,0.94
107,1231,814,86,34,1274,831,0.9
107,1869,403,50,124,1894,465,0.74
108,857,242,202,135,958,310,0.97
108,693,710,155,89,771,754,0.96
108,1393,747,142,54,1464,775,0.95
108,841,677,121,49,901,702,0.94
108,1232,809,84,35,1275,827,0.91
109,857,245,207,137,961,314,0.97
109,693,722,155,89,771,766,0.96
109,1405,756,145,54,1477,783,0.94
109,841,685,124,48,903,709,0.94
109,1235,817,81,34,1276,835,0.92
110,857,238,209,139,962,307,0.97
110,693,722,156,89,771,766,0.96
110,844,684,124,48,906,708,0.94
110,1413,753,153,54,1490,781,0.94
110,1235,817,84,35,1277,835,0.92
110,1899,565,20,67,1909,598,0.7
111,857,239,213,140,964,309,0.97
111,693,731,157,87,771,775,0.96
111,847,688,125,49,910,713,0.94
111,1423,759,151,56,1499,788,0.94
111,1236,823,84,34,1278,840,0.92
111,1896,571,23,69,1908,606,0.8
112,858,234,216,145,966,307,0.97
112,692,736,159,89,772,781,0.96
112,850,691,125,49,913,716,0.95
112,1431,761,159,59,1511,791,0.93
112,1236,826,85,33,1279,843,0.9
112,1890,566,29,86,1905,609,0.77
113,858,232,219,146,968,305,0.97
113,693,742,159,89,773,787,0.96
113,853,694,126,48,917,719,0.94
113,1237,831,86,34,1281,848,0.93
113,1441,765,164,59,1524,795,0.93
113,1887,584,32,76,1903,622,0.78
114,858,227,222,149,969,302,0.97
114,694,749,159,88,774,793,0.96
114,857,697,127,48,920,721,0.94
