frame_num,x,y,w,h,x_c,y_c,confidence
20,974,587,128,51,1038,613,0.92
20,979,680,74,27,1016,694,0.79
21,629,828,144,66,701,862,0.95
21,982,578,126,58,1046,607,0.94
21,301,713,153,53,377,739,0.94
21,1318,844,76,32,1357,860,0.93
21,202,858,95,33,250,875,0.93
21,812,875,80,31,853,891,0.93
21,634,785,70,33,669,802,0.92
21,978,674,77,29,1016,689,0.92
22,991,571,125,56,1054,599,0.94
22,621,821,142,63,693,853,0.94
22,202,850,93,35,249,868,0.94
22,307,706,152,52,383,732,0.94
22,812,869,82,30,853,884,0.93
22,1321,837,77,33,1360,854,0.93
22,632,780,71,34,668,797,0.91
22,978,670,77,29,1016,685,0.86
23,311,702,152,52,387,728,0.94
23,813,863,82,32,855,879,0.94
23,996,565,127,57,1059,594,0.94
23,1324,834,75,30,1361,849,0.93
23,200,846,94,33,247,863,0.93
23,612,815,144,61,685,846,0.92
23,978,668,76,28,1016,682,0.91
23,630,777,70,33,666,793,0.9
24,316,696,150,52,391,722,0.95
24,1002,558,127,61,1066,589,0.94
24,1324,827,78,32,1363,843,0.94
24,608,800,142,70,679,836,0.93
24,814,858,82,32,856,875,0.93
24,203,841,91,34,249,858,0.93
24,979,664,73,28,1015,678,0.89
24,630,774,68,37,665,793,0.89
25,323,695,145,52,396,721,0.96
25,596,801,142,66,667,834,0.95
25,1011,556,127,57,1075,585,0.94
25,816,856,81,31,856,872,0.93
25,1325,824,78,33,1364,841,0.93
25,204,838,90,33,249,855,0.92
25,980,661,70,28,1015,676,0.9
25,628,771,71,39,663,791,0.89
26,327,694,145,53,399,721,0.96
26,1019,555,125,58,1082,584,0.95
26,587,798,142,66,658,831,0.94
26,817,855,81,32,858,871,0.94
26,1326,824,76,31,1365,840,0.93
26,204,837,90,33,249,854,0.92
26,980,661,71,28,1016,675,0.9
26,627,771,70,36,663,789,0.88
27,330,694,146,51,403,720,0.94
27,1027,553,127,59,1091,583,0.94
27,578,795,143,67,650,829,0.93
27,1325,821,79,33,1365,838,0.93
27,817,853,82,31,858,869,0.93
27,208,837,82,32,249,853,0.91
27,627,769,70,37,663,788,0.88
27,976,661,78,29,1016,675,0.88
28,334,693,146,51,407,719,0.94
28,570,793,142,65,641,826,0.94
28,1033,550,128,58,1097,579,0.94
28,1325,819,78,32,1364,836,0.93
28,815,851,82,31,857,867,0.93
28,203,834,93,33,250,851,0.93
28,978,658,73,29,1015,673,0.89
28,630,768,68,35,664,785,0.86
29,339,690,144,51,411,716,0.94
29,204,828,94,34,251,846,0.94
29,561,783,142,68,632,818,0.94
29,1323,815,77,33,1362,832,0.94
29,1042,544,125,60,1104,574,0.93
29,815,846,82,32,856,862,0.93
29,978,655,73,29,1015,670,0.87
29,632,765,68,34,666,782,0.86
30,343,690,141,49,414,715,0.94
30,553,781,141,68,624,815,0.94
30,207,826,91,35,252,844,0.94
30,814,844,83,31,855,860,0.93
30,1322,814,76,32,1360,830,0.93
30,1049,542,125,58,1112,571,0.92
30,632,763,70,35,667,781,0.86
31,1054,535,127,61,1118,565,0.95
31,547,774,142,64,618,806,0.95
31,345,683,142,51,417,709,0.94
31,1319,807,76,31,1357,823,0.94
31,209,821,89,34,254,838,0.94
31,813,839,83,32,855,855,0.93
31,978,649,74,32,1016,665,0.87
31,631,759,71,33,667,776,0.49
32,536,784,141,68,606,818,0.96
32,349,693,140,50,419,718,0.95
32,209,828,92,34,255,845,0.94
32,1063,544,126,58,1126,573,0.94
32,1315,815,75,32,1353,831,0.93
32,814,845,76,31,853,861,0.92
32,636,763,69,33,671,780,0.91
32,980,655,67,28,1014,669,0.87
33,528,776,139,67,598,809,0.95
33,1069,538,128,61,1134,568,0.94
33,352,690,141,49,422,714,0.94
33,809,840,82,32,850,856,0.94
33,1309,810,76,32,1347,826,0.93
33,213,822,90,34,259,839,0.92
33,639,760,70,34,675,778,0.91
33,979,650,72,30,1015,666,0.86
34,519,775,141,66,590,808,0.95
34,1077,536,128,61,1141,567,0.95
34,1304,809,76,31,1342,825,0.94
34,805,839,84,32,847,855,0.93
34,358,691,135,46,426,714,0.93
34,215,822,91,34,261,839,0.93
34,644,759,70,35,679,777,0.92
34,978,651,74,31,1015,666,0.86
35,511,771,142,70,583,807,0.95
35,1083,535,127,61,1147,566,0.94
35,1298,808,77,32,1337,824,0.94
35,361,691,138,46,430,714,0.93
35,217,822,93,34,264,839,0.93
35,803,839,82,31,844,855,0.93
35,978,650,76,32,1016,666,0.87
35,648,759,70,33,683,775,0.71
36,504,773,141,68,574,807,0.95
36,1090,536,127,59,1153,566,0.94
36,363,691,139,48,432,716,0.94
36,1292,808,76,31,1331,824,0.94
36,220,822,92,33,267,838,0.93
36,800,839,83,32,841,855,0.93
36,653,759,68,34,687,776,0.9
36,977,650,76,32,1015,666,0.85
37,496,770,142,69,567,804,0.95
37,1285,806,76,32,1323,822,0.94
37,1095,534,127,60,1159,564,0.94
37,225,819,92,34,272,836,0.94
37,366,690,137,49,435,715,0.94
37,659,757,68,33,693,774,0.94
37,799,837,79,32,839,853,0.91
37,981,648,68,29,1015,663,0.87
38,488,774,142,68,560,808,0.95
38,1102,537,127,61,1166,568,0.95
38,1278,809,75,30,1316,825,0.94
38,663,759,70,34,698,776,0.94
38,792,839,83,32,834,855,0.93
38,370,695,135,48,438,719,0.93
38,228,822,92,33,274,839,0.93
38,978,650,72,31,1014,666,0.87
39,481,783,143,69,552,817,0.96
39,232,828,91,33,278,845,0.94
39,1108,544,127,60,1171,574,0.94
39,1271,815,76,32,1309,831,0.93
39,669,763,69,32,704,780,0.93
39,791,845,80,31,831,861,0.93
39,369,700,136,53,437,726,0.89
39,979,654,70,28,1014,668,0.86
40,477,772,142,70,548,807,0.95
40,1111,536,128,61,1175,567,0.94
40,1263,808,76,32,1302,824,0.94
40,373,695,134,49,441,720,0.93
40,675,759,68,33,709,776,0.93
40,785,839,85,32,827,855,0.93
40,235,822,92,33,281,839,0.93
40,977,650,76,32,1015,666,0.87
41,469,781,142,67,540,815,0.96
41,779,843,82,32,821,859,0.93
41,682,762,69,34,717,779,0.93
41,241,825,92,34,287,842,0.93
41,1252,812,77,32,1291,829,0.93
41,1116,542,129,59,1181,572,0.93
41,372,703,138,47,442,726,0.92
41,977,654,74,28,1014,668,0.54
42,463,782,143,69,534,816,0.95
42,244,828,94,34,291,846,0.94
42,1244,815,74,31,1281,831,0.93
42,373,704,138,48,442,729,0.93
42,774,845,83,31,816,861,0.93
42,690,763,68,34,724,780,0.93
42,1121,544,129,58,1186,573,0.92
42,980,654,69,28,1014,669,0.63
43,457,781,143,71,529,816,0.97
43,250,828,91,33,296,845,0.94
43,696,763,68,33,731,780,0.93
43,378,707,133,43,445,729,0.93
43,1124,543,130,59,1190,573,0.93
43,769,845,83,31,811,860,0.93
43,1233,814,76,31,1271,830,0.93
43,979,654,70,27,1014,668,0.83
44,453,788,142,70,524,823,0.96
44,701,765,68,36,736,783,0.94
44,379,711,133,45,445,734,0.94
44,1225,818,77,32,1263,834,0.93
44,1130,549,127,57,1193,577,0.92
44,256,832,87,33,300,849,0.92
44,765,849,84,30,807,864,0.89
44,979,657,72,29,1016,671,0.8
45,448,795,142,66,519,828,0.94
45,381,716,132,44,447,739,0.94
45,711,767,70,35,746,785,0.94
45,1213,821,76,32,1251,838,0.93
45,758,853,84,31,800,868,0.93
45,1132,552,131,59,1197,582,0.93
45,259,836,92,33,305,853,0.92
45,977,661,77,29,1016,675,0.88
46,443,802,141,66,514,836,0.95
46,1136,560,130,56,1201,588,0.94
46,380,722,133,45,447,745,0.94
46,1201,827,77,31,1240,843,0.93
46,266,840,88,34,310,858,0.93
46,720,772,67,34,754,789,0.93
46,752,858,86,32,795,874,0.92
46,980,663,74,28,1017,678,0.89
47,438,803,144,69,510,838,0.95
47,380,723,133,45,447,746,0.94
47,269,842,90,34,315,859,0.94
47,1139,560,129,57,1204,589,0.93
47,1190,828,76,31,1229,844,0.93
47,727,774,69,34,762,791,0.93
47,746,859,84,31,788,875,0.92
47,978,664,74,28,1016,679,0.91
48,380,727,135,43,447,749,0.94
48,436,804,142,68,507,839,0.94
48,1179,830,76,30,1217,845,0.93
48,274,844,91,34,320,861,0.93
48,735,774,69,35,770,791,0.93
48,742,860,82,31,783,876,0.92
48,1138,562,135,56,1206,590,0.92
48,978,665,73,27,1015,679,0.91
49,431,810,144,69,504,844,0.95
49,1143,565,131,57,1209,594,0.93
49,737,863,81,32,778,879,0.93
49,1167,832,76,31,1205,848,0.93
49,383,730,132,43,449,752,0.93
49,744,776,69,33,779,793,0.92
49,280,847,89,33,325,863,0.92
49,977,667,76,27,1015,681,0.89
50,431,809,143,67,502,843,0.96
50,382,728,134,44,449,750,0.93
50,1156,831,74,31,1194,846,0.93
50,728,862,85,31,770,878,0.93
50,752,775,70,34,788,792,0.93
50,286,845,91,33,332,862,0.93
50,1145,565,130,54,1210,592,0.92
50,978,667,76,27,1016,680,0.89
51,429,813,143,69,501,848,0.94
51,385,734,130,42,450,755,0.93
51,1147,570,128,55,1211,598,0.93
51,724,867,83,30,766,883,0.93
51,758,778,71,34,794,795,0.93
51,1146,836,77,31,1185,852,0.92
51,290,849,90,35,336,867,0.92
51,978,669,77,28,1016,683,0.91
52,430,805,143,68,502,840,0.95
52,1147,561,131,56,1213,590,0.94
52,382,727,135,44,449,749,0.93
52,1129,828,79,33,1169,845,0.93
52,770,774,70,35,805,792,0.93
52,719,860,82,31,760,876,0.92
52,299,843,91,35,345,861,0.92
52,977,665,76,28,1015,679,0.91
53,429,809,143,67,501,843,0.94
53,709,863,86,32,752,879,0.94
53,1118,831,78,32,1157,847,0.93
53,386,730,129,43,451,752,0.93
53,1147,565,129,53,1212,591,0.92
53,305,846,89,33,350,863,0.92
53,978,667,76,27,1016,681,0.9
53,779,775,69,33,814,792,0.9
54,430,803,143,67,502,837,0.95
54,381,724,135,45,449,747,0.94
54,1146,560,129,57,1211,588,0.94
54,1108,827,77,33,1147,844,0.93
54,706,860,81,32,747,876,0.92
54,786,773,68,34,821,791,0.92
54,311,840,90,35,356,858,0.91
54,977,664,78,28,1016,678,0.91
55,432,802,142,64,503,834,0.94
55,384,721,133,45,450,744,0.94
55,698,857,84,32,740,873,0.94
55,1141,557,133,58,1208,586,0.92
55,1094,824,76,32,1133,841,0.92
55,318,838,90,35,364,855,0.92
55,797,770,69,36,832,789,0.92
55,977,662,76,29,1015,676,0.91
56,435,796,141,70,505,831,0.95
56,385,719,130,48,450,743,0.94
56,1140,551,134,65,1207,583,0.94
56,694,854,84,34,736,872,0.94
56,1080,822,83,34,1122,840,0.93
56,805,767,71,40,840,787,0.92
56,324,837,89,35,369,855,0.92
56,981,660,73,31,1018,676,0.9
57,435,801,141,77,506,840,0.95
57,1142,556,132,69,1208,591,0.95
57,688,861,83,37,730,879,0.94
57,812,774,69,37,847,792,0.94
57,1072,830,82,35,1113,848,0.93
57,382,724,132,50,448,749,0.93
57,328,844,88,37,372,863,0.91
57,980,664,73,32,1017,680,0.9
58,1140,541,132,82,1206,582,0.95
58,443,788,136,84,512,831,0.94
58,387,711,126,62,451,742,0.93
58,1058,822,85,41,1100,843,0.93
58,683,854,83,40,725,874,0.93
58,340,836,82,41,381,857,0.92
58,980,654,73,45,1017,676,0.91
58,823,767,70,43,858,788,0.91
59,1137,535,131,91,1203,581,0.95
59,448,785,134,87,516,829,0.94
59,1047,819,80,44,1088,841,0.93
59,679,852,80,43,720,874,0.92
59,395,707,115,68,453,741,0.92
59,981,654,75,46,1019,677,0.9
59,836,767,64,41,868,788,0.88
59,348,837,81,41,388,857,0.41
60,1137,537,128,90,1201,582,0.96
60,453,786,135,87,521,829,0.94
60,391,708,123,68,452,742,0.94
60,843,764,66,46,877,787,0.93
60,674,852,82,45,715,875,0.93
60,1038,819,79,44,1078,842,0.93
60,354,835,84,44,396,857,0.91
60,981,654,76,45,1019,676,0.9
61,1135,541,129,84,1200,583,0.96
61,460,791,135,81,527,832,0.94
61,671,854,84,40,713,874,0.93
61,850,767,68,41,884,788,0.93
61,391,711,122,61,453,741,0.93
61,1030,822,81,41,1070,843,0.93
61,359,837,86,40,402,858,0.89
61,982,657,73,41,1019,677,0.78
62,1134,553,125,72,1197,589,0.96
62,467,799,140,75,537,837,0.95
62,665,859,85,38,708,878,0.94
62,1020,827,79,36,1060,846,0.94
62,389,718,127,54,453,745,0.94
62,860,771,69,39,895,791,0.93
62,369,841,88,39,413,861,0.92
62,983,662,77,35,1021,680,0.91
63,1131,554,128,70,1195,589,0.96
63,475,797,140,76,545,835,0.95
63,662,857,85,37,705,876,0.94
63,391,718,128,52,455,744,0.94
63,1012,826,79,34,1052,843,0.93
63,869,771,68,38,903,790,0.93
63,376,841,87,36,420,860,0.92
63,983,663,78,32,1022,680,0.92
64,485,803,141,75,556,841,0.95
64,661,863,83,33,703,880,0.94
64,879,774,68,38,913,793,0.94
64,1129,562,127,67,1193,595,0.93
64,389,723,133,49,456,748,0.93
64,382,845,89,37,427,864,0.93
64,1005,831,76,33,1044,847,0.92
64,984,666,82,30,1025,682,0.9
65,496,798,140,72,566,834,0.95
65,1126,557,126,64,1190,589,0.94
65,658,857,85,33,701,874,0.94
65,395,717,129,46,460,741,0.93
65,995,825,80,35,1036,842,0.93
65,393,839,86,36,436,857,0.93
65,886,770,69,35,920,788,0.92
65,985,664,79,29,1025,678,0.9
66,507,805,140,71,577,841,0.95
66,393,722,133,46,459,745,0.95
66,991,829,78,33,1030,846,0.94
66,1125,564,125,61,1188,595,0.93
66,398,844,88,35,442,862,0.93
66,657,861,84,34,699,879,0.93
66,895,774,69,37,930,793,0.93
66,985,666,82,30,1026,682,0.91
67,517,812,140,72,588,848,0.96
67,902,778,69,36,937,796,0.94
67,1122,571,126,61,1185,602,0.94
67,656,866,81,32,697,882,0.93
67,406,850,88,34,450,867,0.93
67,395,728,133,46,462,751,0.93
67,984,835,81,32,1024,851,0.93
67,987,670,79,31,1027,685,0.91
68,529,819,141,69,599,853,0.95
68,413,853,87,33,457,870,0.94
68,397,730,132,45,463,753,0.94
68,1118,576,128,60,1182,606,0.93
68,656,869,82,32,697,886,0.93
68,910,780,69,36,944,798,0.93
68,980,839,80,32,1020,855,0.93
68,989,672,80,30,1029,687,0.9
69,538,823,140,67,608,856,0.95
69,1116,580,127,57,1179,609,0.94
69,397,733,132,45,463,755,0.94
69,417,856,88,32,461,872,0.94
69,915,783,69,35,950,801,0.93
69,978,840,77,31,1017,856,0.93
69,654,871,83,32,696,888,0.93
69,989,675,84,28,1031,689,0.84
70,554,834,139,68,623,868,0.94
70,427,862,86,33,471,879,0.94
70,1113,592,126,55,1176,619,0.94
70,924,788,68,35,959,805,0.93
70,397,741,135,45,465,763,0.93
70,972,847,79,32,1011,864,0.93
70,656,879,81,32,697,896,0.92
70,991,681,81,28,1032,695,0.91
71,397,747,139,46,466,770,0.94
71,432,869,87,33,475,886,0.94
71,970,854,77,31,1009,870,0.94
71,566,846,139,66,636,879,0.93
71,931,794,67,33,965,810,0.92
71,1112,601,124,53,1174,628,0.92
71,657,886,77,32,696,903,0.91
71,993,684,83,29,1035,699,0.7
72,398,747,136,45,466,770,0.93
72,438,871,85,32,481,887,0.93
72,968,857,76,30,1006,872,0.93
72,936,794,68,35,970,812,0.93
72,1104,601,129,56,1169,630,0.92
72,578,846,138,67,647,880,0.92
72,655,886,83,33,697,903,0.91
72,998,686,78,28,1037,701,0.87
73,442,875,86,32,485,891,0.93
73,964,860,80,31,1004,876,0.93
73,940,798,67,32,974,815,0.93
73,398,751,138,44,467,774,0.93
73,588,853,138,65,657,885,0.91
73,1003,688,72,28,1039,703,0.91
73,1105,605,125,55,1168,633,0.91
73,656,889,82,32,697,906,0.9
74,402,753,135,44,470,775,0.94
74,964,861,78,30,1003,877,0.93
74,449,877,85,30,491,892,0.93
74,945,798,69,35,980,816,0.92
74,1103,610,120,52,1164,636,0.91
74,655,889,86,34,698,907,0.9
74,604,853,139,69,674,887,0.86
74,1002,691,75,26,1039,705,0.85
75,453,879,87,31,497,895,0.94
75,1096,612,123,54,1158,639,0.94
75,399,755,142,44,470,777,0.94
75,963,863,78,31,1003,879,0.93
75,949,800,69,33,984,817,0.93
75,659,893,79,33,699,910,0.87
75,618,852,137,73,687,889,0.83
75,1002,692,78,28,1042,706,0.81
76,963,864,78,31,1003,879,0.94
76,401,754,142,44,472,776,0.93
76,954,801,67,34,987,818,0.93
76,1092,615,122,51,1153,641,0.93
76,459,881,85,31,502,896,0.92
76,631,855,139,71,700,891,0.88
76,1004,694,78,27,1043,708,0.88
76,661,896,81,33,701,913,0.84
77,468,882,80,31,508,897,0.93
77,1087,618,124,52,1149,644,0.93
77,965,866,78,30,1004,881,0.93
77,957,802,67,33,990,819,0.93
77,407,756,136,43,475,778,0.93
77,646,858,136,67,714,892,0.88
77,663,896,82,34,704,913,0.85
77,1009,694,71,28,1045,708,0.81
78,469,877,85,30,511,892,0.93
78,402,748,145,45,474,771,0.93
78,1084,611,122,55,1145,639,0.93
78,959,799,67,34,993,816,0.93
78,967,861,78,30,1006,877,0.92
78,667,891,83,33,708,908,0.9
78,1012,692,71,27,1048,705,0.89
78,660,851,136,67,729,885,0.74
79,412,746,133,45,479,768,0.94
79,471,875,85,31,514,890,0.94
79,961,798,67,33,994,815,0.92
79,671,886,80,36,712,904,0.91
79,967,860,77,31,1006,875,0.91
79,1080,610,122,54,1141,638,0.87
79,671,851,135,65,739,884,0.87
79,1012,691,71,26,1048,705,0.84
80,476,872,81,30,517,887,0.93
80,963,795,67,34,997,812,0.93
80,412,741,137,43,481,763,0.93
80,973,857,76,28,1011,871,0.92
80,1072,608,123,53,1134,634,0.92
80,673,886,81,33,714,902,0.91
80,688,848,135,63,756,880,0.9
80,1015,689,70,26,1051,702,0.78
81,480,869,83,31,522,885,0.94
81,414,737,138,46,483,760,0.94
81,975,854,78,30,1014,869,0.93
81,965,794,65,31,998,810,0.92
81,679,883,77,32,718,900,0.89
81,1068,606,123,53,1129,633,0.89
81,700,844,135,58,767,873,0.88
81,1016,689,73,26,1053,702,0.86
82,482,864,85,32,524,880,0.94
82,416,731,137,45,485,754,0.93
82,980,850,77,30,1018,865,0.92
82,682,881,80,30,722,896,0.92
82,964,791,66,32,998,807,0.92
82,713,840,135,60,781,870,0.92
82,1016,685,76,27,1055,699,0.83
83,726,837,134,66,794,870,0.95
83,417,731,139,45,487,754,0.94
83,485,866,80,30,525,881,0.93
83,964,791,66,33,997,808,0.92
83,985,851,76,29,1023,866,0.92
83,687,881,79,31,727,896,0.92
83,1060,604,120,50,1120,629,0.87
83,1021,686,71,28,1057,700,0.68
84,740,833,133,64,807,865,0.95
84,420,725,138,46,489,748,0.95
84,990,845,77,31,1029,861,0.93
84,963,788,66,33,997,805,0.92
84,692,876,79,31,732,892,0.92
84,488,862,82,31,529,877,0.92
84,1055,600,121,48,1116,624,0.87
84,1022,683,71,27,1058,697,0.86
85,752,836,132,65,819,869,0.95
85,422,729,139,45,491,752,0.94
85,698,880,79,31,738,896,0.94
85,489,865,84,30,531,880,0.93
85,963,791,67,34,997,808,0.92
85,998,850,73,29,1035,865,0.92
85,1052,603,121,50,1113,629,0.9
85,1025,686,69,26,1059,700,0.5
86,425,722,137,49,494,746,0.95
86,764,832,131,62,829,863,0.94
86,701,875,81,32,742,891,0.94
86,489,860,84,30,532,876,0.93
86,962,788,65,33,995,804,0.93
86,1003,845,75,30,1041,860,0.93
86,1025,683,69,27,1060,696,0.85
86,1052,598,117,51,1111,623,0.84
87,778,820,131,64,844,852,0.95
87,427,713,139,45,497,735,0.94
87,709,868,80,31,749,884,0.93
87,494,854,79,29,533,869,0.93
87,960,783,65,34,993,800,0.93
87,1025,680,72,25,1061,693,0.92
87,1012,839,75,29,1049,854,0.91
87,1045,592,113,44,1102,614,0.89
88,790,815,130,63,855,847,0.95
88,430,707,140,45,500,730,0.94
88,714,863,80,31,755,879,0.94
88,494,849,82,29,535,864,0.93
88,956,780,67,35,990,797,0.93
88,1019,835,76,29,1058,850,0.93
88,1043,589,113,43,1099,610,0.86
89,800,818,129,60,864,849,0.94
89,721,866,79,30,761,881,0.94
89,434,709,138,44,503,731,0.94
89,496,851,81,30,536,866,0.93
89,956,782,66,33,989,798,0.93
89,1027,836,74,29,1065,851,0.92
89,1041,592,116,44,1099,614,0.9
89,1029,679,73,26,1065,692,0.63
90,815,813,128,66,879,846,0.95
90,952,779,66,35,985,797,0.94
90,733,864,73,31,770,880,0.93
90,1041,834,73,30,1077,850,0.93
90,500,850,75,29,538,865,0.92
90,440,705,134,46,507,728,0.92
90,1032,678,72,27,1068,692,0.91
90,1038,592,113,40,1095,612,0.85
91,441,695,135,48,509,720,0.95
91,824,802,124,68,886,837,0.95
91,498,841,78,33,538,858,0.93
91,1045,826,75,33,1083,843,0.93
91,735,857,78,33,774,873,0.93
91,949,774,66,34,982,792,0.93
91,1036,671,64,28,1069,685,0.92
91,1034,584,118,43,1093,605,0.85
92,838,793,122,68,899,827,0.93
92,497,835,79,35,537,853,0.93
92,1058,821,77,34,1096,838,0.93
92,444,686,137,48,513,711,0.93
92,744,851,77,34,783,868,0.93
92,946,769,64,36,978,787,0.92
92,1036,667,69,29,1071,682,0.89
92,1035,578,117,44,1094,600,0.88
93,850,797,122,64,911,829,0.94
93,1069,824,77,31,1107,839,0.93
93,453,689,131,45,519,712,0.93
93,750,852,80,32,791,868,0.93
93,499,838,76,32,537,854,0.92
93,943,772,63,35,975,789,0.91
93,1039,668,68,28,1073,682,0.91
93,1030,581,118,40,1089,601,0.9
94,860,792,123,62,922,824,0.94
94,455,682,134,46,522,705,0.94
94,499,833,75,30,537,848,0.94
94,1082,818,77,31,1120,833,0.94
94,761,848,77,29,799,863,0.92
94,1041,666,68,26,1075,680,0.9
94,1029,575,120,41,1089,596,0.89
94,938,768,63,35,970,785,0.87
95,460,682,132,44,526,704,0.94
95,872,792,123,62,933,823,0.94
95,1095,818,76,31,1133,834,0.93
95,770,848,78,28,809,862,0.93
95,502,834,70,28,537,848,0.92
95,1030,576,119,37,1090,595,0.91
95,1042,666,71,26,1078,679,0.91
95,934,768,64,34,966,786,0.84
96,461,676,137,46,530,699,0.94
96,878,787,123,62,939,818,0.94
96,500,830,76,29,538,845,0.93
96,1106,815,74,31,1143,830,0.93
96,776,845,75,27,814,858,0.93
96,1029,572,120,43,1089,594,0.92
96,1044,664,70,24,1079,677,0.53
97,468,673,136,46,536,696,0.95
97,1120,813,78,31,1159,829,0.93
97,499,828,76,30,538,843,0.93
97,788,842,76,27,827,856,0.93
97,890,782,123,65,952,814,0.92
97,1031,569,122,44,1092,591,0.92
97,924,765,65,35,957,783,0.89
