frame_num,x,y,w,h,x_c,y_c,confidence
9,1730,818,174,47,1817,842,0.91
10,897,567,179,121,987,627,0.97
10,421,452,174,80,508,492,0.95
10,767,923,79,32,807,939,0.94
10,1177,744,108,34,1231,762,0.94
10,1157,928,114,41,1214,949,0.93
10,1727,807,175,49,1815,831,0.89
11,914,540,182,122,1005,601,0.96
11,424,438,173,82,511,479,0.96
11,1151,927,114,40,1208,947,0.93
11,762,914,78,32,801,930,0.93
11,1173,735,108,35,1227,753,0.93
11,1381,943,99,43,1431,964,0.92
11,1723,793,171,50,1808,819,0.92
12,932,520,183,125,1024,583,0.97
12,424,430,172,82,511,471,0.96
12,1145,931,113,42,1202,952,0.94
12,1385,935,97,43,1434,957,0.93
12,756,908,77,31,795,924,0.93
12,1721,785,170,48,1806,810,0.91
12,1169,731,105,35,1221,748,0.89
13,944,495,184,126,1036,558,0.96
13,428,417,171,83,514,459,0.95
13,1717,773,172,49,1803,798,0.94
13,1142,920,111,42,1198,941,0.94
13,1387,926,99,45,1436,949,0.93
13,753,899,77,31,791,915,0.93
13,1165,722,108,36,1219,741,0.93
14,964,460,186,130,1057,525,0.97
14,431,402,169,84,516,444,0.95
14,1391,914,98,45,1440,937,0.95
14,1711,758,172,50,1798,783,0.94
14,1133,904,112,42,1190,925,0.94
14,745,886,80,34,785,903,0.92
14,1163,714,101,34,1214,731,0.92
15,976,439,189,132,1071,505,0.97
15,431,393,170,86,516,436,0.96
15,1708,749,173,51,1795,775,0.95
15,1130,895,110,42,1185,916,0.94
15,742,880,78,33,781,897,0.93
15,1158,708,105,35,1210,726,0.92
15,1394,907,98,42,1444,928,0.91
16,990,416,191,136,1085,484,0.96
16,433,384,169,85,518,427,0.96
16,1706,739,170,51,1791,765,0.95
16,1399,899,99,46,1448,923,0.94
16,1154,703,103,33,1206,720,0.93
16,1125,886,110,39,1180,905,0.93
16,736,874,82,33,777,891,0.92
17,1002,395,194,138,1099,464,0.96
17,434,375,170,84,519,417,0.96
17,1700,730,171,51,1786,755,0.95
17,1121,877,109,41,1175,898,0.94
17,1402,891,99,44,1452,914,0.93
17,1150,697,104,35,1202,715,0.92
17,735,870,75,30,772,885,0.92
18,1011,383,195,139,1109,453,0.97
18,436,370,168,85,520,413,0.96
18,1696,724,173,52,1783,750,0.95
18,1406,888,100,46,1456,911,0.94
18,1120,871,105,43,1173,893,0.94
18,1146,694,104,34,1199,711,0.92
18,733,866,72,28,770,880,0.92
19,1022,362,198,142,1121,433,0.97
19,436,362,170,86,522,406,0.96
19,1694,716,172,51,1780,742,0.95
19,729,860,75,29,767,875,0.93
19,1411,881,101,44,1461,904,0.92
19,1142,692,101,32,1193,708,0.92
19,1117,864,105,37,1169,883,0.92
20,1030,344,201,145,1131,417,0.97
20,438,355,168,87,522,399,0.96
20,1691,708,172,51,1777,733,0.94
20,1416,876,102,45,1467,898,0.94
20,727,855,75,31,765,871,0.94
20,1112,857,106,40,1165,877,0.93
20,1136,686,103,34,1188,704,0.93
21,1039,325,200,147,1139,398,0.97
21,439,347,167,87,523,391,0.96
21,1687,697,171,54,1772,724,0.95
21,1109,847,107,42,1162,868,0.94
21,1421,867,100,47,1471,891,0.94
21,1132,681,99,35,1182,699,0.93
21,723,848,77,31,762,864,0.93
22,1044,306,202,148,1145,381,0.97
22,441,337,167,90,525,382,0.96
22,1681,687,174,54,1768,715,0.95
22,1106,838,107,40,1160,859,0.94
22,1426,860,102,45,1477,883,0.94
22,723,842,75,30,761,857,0.93
22,1129,675,99,36,1179,693,0.92
23,1048,293,203,149,1150,368,0.97
23,443,332,166,88,526,376,0.96
23,1679,681,171,52,1764,707,0.95
23,1123,672,102,37,1174,690,0.93
23,1432,855,101,47,1483,879,0.93
23,721,839,76,28,759,854,0.92
23,1104,833,106,40,1157,853,0.91
24,443,325,166,88,527,369,0.96
24,1052,280,202,150,1153,355,0.96
24,1675,672,173,54,1762,700,0.95
24,1435,849,102,47,1486,873,0.94
24,721,833,75,30,759,848,0.94
24,1105,826,104,42,1158,847,0.93
24,1120,668,97,36,1169,686,0.92
24,1063,303,141,84,1134,345,0.58
25,1056,271,202,151,1157,347,0.97
25,444,322,165,89,527,367,0.96
25,1672,667,174,55,1759,695,0.94
25,1442,845,103,48,1494,869,0.94
25,720,831,75,31,758,847,0.93
25,1103,823,105,41,1156,843,0.92
25,1115,667,99,34,1165,684,0.92
26,444,320,165,90,527,365,0.96
26,1056,267,204,152,1158,343,0.96
26,1669,664,174,55,1756,692,0.95
26,1104,821,104,41,1156,842,0.94
26,720,831,75,29,758,845,0.93
26,1449,845,103,42,1501,866,0.91
26,1111,667,98,33,1161,684,0.91
27,1055,264,205,151,1157,340,0.97
27,445,319,165,89,527,364,0.96
27,1665,661,175,55,1753,689,0.95
27,1103,819,104,41,1155,840,0.94
27,1455,843,103,47,1507,867,0.94
27,722,830,71,29,758,845,0.93
27,1107,667,97,33,1156,684,0.91
28,1055,260,202,151,1156,336,0.97
28,447,315,163,90,529,360,0.97
28,1662,657,177,54,1751,685,0.95
28,1461,839,104,47,1514,863,0.95
28,1102,816,103,42,1154,837,0.94
28,1103,667,94,33,1150,683,0.92
28,722,827,73,29,759,842,0.92
29,446,309,164,91,529,355,0.96
29,1052,253,200,149,1152,327,0.96
29,1659,648,177,58,1747,677,0.95
29,1103,810,104,42,1155,831,0.93
29,721,822,76,32,759,838,0.93
29,1467,832,105,47,1520,856,0.93
29,1097,662,97,35,1146,680,0.93
29,1066,272,137,82,1135,314,0.57
30,1045,249,202,150,1147,324,0.97
30,447,307,165,91,530,353,0.96
30,1657,645,175,56,1744,673,0.96
30,1105,806,103,44,1156,828,0.94
30,724,821,73,30,761,836,0.93
30,1093,661,98,36,1142,679,0.93
30,1473,829,106,46,1526,852,0.86
31,1043,239,197,150,1142,314,0.96
31,448,300,165,89,530,345,0.96
31,1653,637,175,57,1741,665,0.95
31,1476,824,106,48,1530,848,0.95
31,1105,800,104,40,1158,820,0.94
31,724,815,75,30,762,830,0.93
31,1090,658,95,34,1138,675,0.92
32,446,309,165,90,529,354,0.96
32,1035,260,197,149,1134,334,0.96
32,1651,643,177,58,1740,672,0.95
32,1108,809,104,40,1160,829,0.94
32,728,821,73,29,764,836,0.93
32,1085,665,96,32,1133,682,0.88
32,1486,829,107,48,1540,854,0.88
33,447,301,165,90,530,346,0.96
33,1026,252,195,147,1124,326,0.96
33,1648,634,177,58,1737,664,0.95
33,1111,801,103,43,1162,822,0.94
33,729,815,75,30,767,831,0.93
33,1490,824,109,47,1545,848,0.93
33,1080,660,98,35,1129,678,0.92
34,1018,256,192,146,1115,329,0.96
34,447,301,165,89,530,346,0.96
34,1645,632,179,58,1735,661,0.96
34,1112,800,106,40,1165,820,0.94
34,733,815,74,30,770,830,0.94
34,1496,823,109,47,1551,847,0.93
34,1076,661,96,36,1125,679,0.93
35,1010,261,187,144,1104,333,0.97
35,448,300,163,89,530,345,0.96
35,1642,630,181,57,1733,659,0.95
35,1116,799,104,41,1168,820,0.94
35,1072,661,97,35,1121,679,0.93
35,735,814,74,32,772,830,0.93
35,1502,822,109,50,1557,847,0.92
36,998,266,184,143,1090,338,0.96
36,448,300,163,89,530,345,0.96
36,1639,628,180,58,1730,658,0.95
36,1119,798,106,42,1172,819,0.94
36,1508,821,111,46,1563,844,0.93
36,1069,662,98,34,1118,679,0.93
36,739,812,74,32,776,829,0.93
37,450,297,163,91,531,342,0.96
37,987,270,181,140,1078,340,0.96
37,1637,624,181,61,1728,654,0.95
37,1123,795,104,42,1175,816,0.94
37,742,810,76,32,781,826,0.93
37,1514,819,110,48,1569,843,0.92
37,1067,661,96,34,1116,678,0.92
38,974,283,179,138,1063,352,0.97
38,447,301,165,89,530,346,0.96
38,1637,626,181,60,1727,656,0.95
38,1126,798,107,42,1180,819,0.94
38,748,812,75,32,785,828,0.93
38,1519,821,112,50,1575,846,0.93
38,1063,665,95,32,1111,681,0.9
39,448,308,163,90,529,353,0.96
39,961,303,176,136,1049,371,0.96
39,1636,634,183,59,1728,664,0.95
39,1131,806,108,42,1185,827,0.94
39,752,817,76,30,790,833,0.94
39,1059,670,96,34,1107,687,0.92
39,1525,827,112,46,1581,851,0.91
40,448,300,163,89,530,345,0.96
40,950,294,173,136,1037,362,0.96
40,1632,623,182,61,1724,654,0.96
40,1135,797,107,43,1189,818,0.94
40,1527,820,113,48,1584,844,0.93
40,755,810,77,33,794,827,0.93
40,1058,667,96,32,1106,683,0.84
41,932,315,170,132,1017,381,0.96
41,446,306,166,90,530,351,0.96
41,1631,628,183,59,1723,658,0.96
41,1140,802,110,42,1195,824,0.94
41,762,814,75,30,800,830,0.93
41,1533,824,115,49,1591,849,0.93
41,1054,669,95,33,1102,686,0.91
42,447,308,164,90,529,353,0.96
42,913,328,170,128,998,392,0.96
42,1630,630,185,60,1723,660,0.95
42,1145,804,110,43,1201,826,0.94
42,1539,826,114,48,1596,850,0.94
42,768,815,76,31,806,831,0.93
42,1052,672,91,31,1098,688,0.41
43,447,308,164,90,529,353,0.97
43,900,336,166,127,983,400,0.96
43,1628,628,186,61,1721,659,0.96
43,1151,803,109,43,1206,824,0.94
43,776,814,75,31,814,830,0.93
43,1543,826,114,48,1600,850,0.93
43,1052,672,88,33,1096,689,0.91
44,446,313,163,91,528,358,0.96
44,886,351,166,126,969,414,0.96
44,1629,634,184,60,1721,665,0.95
44,1156,808,111,41,1212,829,0.94
44,778,818,77,30,816,833,0.93
44,1049,676,91,33,1095,692,0.93
44,1546,830,115,46,1604,853,0.89
45,445,318,165,88,527,363,0.96
45,865,368,163,122,947,429,0.96
45,1627,638,188,60,1721,668,0.95
45,1163,812,112,42,1219,834,0.94
45,787,820,77,31,825,836,0.93
45,1046,680,94,32,1093,696,0.93
45,1551,833,116,47,1609,856,0.92
46,848,388,160,119,929,448,0.96
46,443,325,165,88,526,369,0.96
46,1627,645,189,61,1722,676,0.96
46,1170,818,113,44,1227,841,0.95
46,1554,840,117,51,1613,865,0.93
46,792,823,79,33,831,840,0.93
46,1045,685,90,31,1090,701,0.92
47,443,326,165,89,526,371,0.96
47,831,399,160,117,911,457,0.96
47,1627,646,187,61,1721,676,0.95
47,1175,820,116,42,1234,841,0.94
47,1043,685,94,32,1090,702,0.93
47,799,824,79,33,839,841,0.93
47,1557,839,118,53,1617,866,0.91
48,815,409,157,116,893,467,0.96
48,443,328,164,88,526,372,0.96
48,1627,647,188,60,1721,677,0.95
48,1183,820,115,46,1241,843,0.94
48,807,825,79,32,847,842,0.93
48,1561,842,116,51,1619,868,0.89
48,1042,687,90,31,1088,703,0.87
48,1565,839,107,39,1619,858,0.52
49,443,332,166,88,526,376,0.96
49,1627,650,188,61,1722,681,0.95
49,800,422,154,114,877,479,0.95
49,1190,825,117,43,1248,846,0.94
49,814,827,80,33,855,844,0.93
49,1562,846,117,49,1621,871,0.93
49,1042,690,92,31,1088,706,0.9
50,782,429,154,111,859,484,0.96
50,444,331,165,88,526,375,0.96
50,1627,648,187,61,1721,679,0.95
50,1197,822,118,42,1256,844,0.94
50,823,824,81,34,863,841,0.93
50,1042,688,92,32,1088,705,0.93
50,1563,843,118,53,1622,869,0.92
50,1570,839,97,38,1619,859,0.45
51,442,336,165,88,525,381,0.96
51,770,444,154,109,848,498,0.95
51,1626,656,190,58,1722,685,0.95
51,1203,828,117,43,1262,850,0.94
51,829,830,80,32,869,846,0.94
51,1041,693,90,32,1086,709,0.92
51,1565,849,117,52,1624,875,0.9
51,1572,843,103,41,1624,863,0.5
51,787,459,130,60,853,490,0.41
52,445,328,164,88,527,372,0.96
52,1624,646,189,62,1719,677,0.96
52,752,440,152,106,828,493,0.95
52,1210,818,120,45,1270,840,0.95
52,839,820,80,33,879,837,0.93
52,1040,687,90,32,1085,704,0.92
52,1565,841,117,53,1624,868,0.92
53,443,331,167,87,526,375,0.96
53,1626,649,188,61,1720,679,0.96
53,736,452,152,106,812,505,0.96
53,1218,820,120,45,1278,843,0.94
53,1565,845,117,52,1624,871,0.93
53,847,822,82,33,888,839,0.92
53,1042,689,90,32,1087,705,0.92
54,443,325,165,89,526,370,0.96
54,727,451,150,105,803,503,0.96
54,1623,644,190,61,1719,674,0.95
54,1225,815,118,45,1284,837,0.94
54,855,818,81,34,895,835,0.94
54,1041,685,91,32,1087,702,0.93
54,1563,840,118,52,1623,866,0.93
55,444,322,165,90,527,367,0.96
55,709,456,150,100,784,506,0.96
55,1624,640,188,60,1719,670,0.95
55,1232,810,124,42,1294,831,0.94
55,865,813,82,33,906,830,0.93
55,1563,837,116,49,1621,862,0.93
55,1041,684,90,31,1086,700,0.83
55,1893,716,26,57,1906,745,0.76
56,443,319,167,91,527,365,0.96
56,696,455,149,106,771,508,0.96
56,1625,636,186,64,1718,668,0.95
56,1239,806,122,50,1300,831,0.94
56,1562,834,116,53,1620,860,0.94
56,874,810,81,36,915,829,0.93
56,1041,682,90,32,1087,699,0.92
56,1880,716,39,64,1900,748,0.86
57,441,326,168,93,525,373,0.96
57,1629,645,182,67,1721,679,0.95
57,684,470,149,109,759,525,0.94
57,881,816,83,39,923,836,0.94
57,1246,815,121,56,1307,843,0.94
57,1043,687,88,34,1087,705,0.92
57,1563,839,114,56,1620,867,0.91
57,1874,731,45,67,1897,765,0.87
57,1568,841,94,36,1616,859,0.41
58,442,314,166,100,526,364,0.97
58,671,461,145,118,744,520,0.96
58,1256,804,119,58,1316,833,0.94
58,1044,676,88,43,1088,698,0.94
58,893,807,80,43,933,829,0.94
58,1560,831,111,60,1615,861,0.93
58,1628,631,177,77,1717,670,0.91
58,1855,715,64,77,1887,754,0.87
59,441,312,164,102,523,364,0.97
59,658,463,143,122,729,524,0.96
59,1263,800,116,66,1322,833,0.94
59,901,804,79,47,941,828,0.94
59,1045,673,87,47,1089,697,0.94
59,1557,828,108,61,1611,858,0.93
59,1633,626,169,85,1718,669,0.92
59,1842,698,77,100,1881,748,0.87
60,438,312,165,102,521,364,0.96
60,643,468,144,119,715,528,0.96
60,1269,799,114,63,1327,831,0.94
60,908,804,78,45,948,827,0.94
60,1046,674,85,45,1088,697,0.94
60,1553,829,106,62,1606,860,0.93
60,1825,704,94,93,1872,751,0.9
60,1632,627,168,83,1716,668,0.89
61,631,477,145,114,704,534,0.97
61,435,314,166,99,519,364,0.96
61,911,805,82,43,952,827,0.94
61,1270,802,120,60,1330,832,0.93
61,1547,831,109,59,1602,861,0.93
61,1047,676,86,42,1091,697,0.93
61,1625,634,175,76,1713,672,0.92
61,1809,709,110,87,1864,752,0.91
62,429,321,167,95,513,369,0.96
62,611,494,148,104,685,546,0.96
62,1623,643,177,70,1712,678,0.95
62,1273,807,123,56,1335,835,0.94
62,1538,837,111,58,1594,866,0.94
62,916,808,84,42,958,829,0.94
62,1043,682,91,35,1089,700,0.93
62,1786,723,133,77,1853,762,0.93
63,426,320,168,94,510,367,0.96
63,597,499,145,100,670,549,0.96
63,1619,643,180,67,1709,676,0.94
63,1767,723,152,70,1843,758,0.94
63,921,805,84,40,964,826,0.94
63,1531,837,112,54,1587,864,0.94
63,1275,805,126,53,1338,832,0.94
63,1042,682,92,35,1088,699,0.93
64,581,510,148,97,655,559,0.97
64,421,328,168,89,505,373,0.96
64,1750,733,169,70,1835,768,0.95
64,1615,652,181,63,1706,683,0.95
64,925,809,86,39,968,829,0.94
64,1275,811,129,50,1340,836,0.94
64,1043,686,89,32,1088,702,0.93
64,1523,842,111,51,1579,868,0.91
65,569,508,147,92,642,554,0.96
65,417,319,169,92,502,365,0.96
65,1732,723,187,69,1826,757,0.96
65,1613,645,180,62,1703,676,0.95
65,1276,801,131,52,1342,827,0.94
65,928,802,88,38,972,821,0.94
65,1514,837,112,51,1571,862,0.94
65,1043,680,92,33,1089,696,0.93
66,554,520,148,90,628,565,0.96
66,411,326,168,89,496,371,0.96
66,1717,733,199,68,1816,767,0.96
66,1610,653,180,60,1700,683,0.95
66,1279,808,129,50,1344,833,0.94
66,931,806,89,39,975,826,0.94
66,1043,683,92,33,1089,699,0.92
66,1506,841,111,53,1562,867,0.9
67,405,334,168,89,489,378,0.96
67,540,534,147,87,614,577,0.96
67,1703,744,197,67,1802,777,0.96
67,1609,661,182,60,1700,691,0.95
67,1278,815,131,49,1344,840,0.94
67,1042,686,93,33,1089,703,0.93
67,1498,849,111,50,1554,874,0.93
67,934,812,87,37,978,831,0.93
68,400,336,166,90,483,382,0.96
68,527,541,147,86,601,584,0.96
68,1687,750,196,66,1786,783,0.95
68,1606,667,181,58,1697,696,0.95
68,1278,818,133,50,1344,843,0.94
68,936,814,89,37,981,832,0.93
68,1043,688,92,33,1089,705,0.93
68,1489,852,111,48,1545,876,0.91
69,395,340,169,88,480,384,0.96
69,517,546,148,85,592,589,0.96
69,1605,670,181,59,1695,700,0.95
69,1679,755,196,65,1777,788,0.95
69,1277,821,133,49,1344,846,0.94
69,936,815,90,39,981,835,0.94
69,1483,854,109,49,1538,879,0.92
69,1043,691,94,31,1090,706,0.91
70,502,562,147,82,575,604,0.96
70,385,350,169,88,470,394,0.96
70,1663,770,194,65,1760,802,0.96
70,1601,683,181,58,1692,712,0.95
70,1275,833,136,46,1343,856,0.93
70,1471,864,109,50,1525,889,0.93
70,939,824,88,37,983,842,0.92
70,1042,695,95,33,1090,712,0.92
71,489,575,147,81,563,616,0.96
71,378,358,169,87,463,402,0.96
71,1650,783,194,63,1748,815,0.95
71,1600,693,182,57,1691,721,0.95
71,1462,874,107,48,1515,898,0.94
71,936,830,92,40,983,851,0.94
71,1275,842,133,50,1342,867,0.94
71,1043,700,93,32,1089,716,0.93
72,373,360,171,87,458,404,0.96
72,478,578,149,82,553,619,0.96
72,1639,785,193,64,1736,817,0.95
72,1452,875,107,49,1506,899,0.95
72,1597,694,182,58,1688,723,0.95
72,1274,843,136,50,1342,869,0.94
72,938,831,90,39,984,851,0.94
72,1044,700,92,33,1090,717,0.93
73,368,364,169,86,453,407,0.96
73,470,584,148,82,545,625,0.96
73,1631,792,195,63,1728,824,0.95
73,1597,701,179,55,1687,729,0.95
73,1273,849,136,49,1341,874,0.94
73,1446,879,107,48,1500,903,0.93
73,1043,703,94,31,1090,719,0.93
73,938,836,89,36,983,854,0.93
74,360,365,171,87,446,409,0.96
74,459,589,148,81,533,629,0.96
74,1619,795,191,64,1715,827,0.95
74,1591,705,182,56,1682,733,0.95
74,1269,851,136,49,1337,876,0.94
74,936,837,92,38,982,857,0.94
74,1045,703,94,32,1092,719,0.93
74,1433,881,106,47,1486,905,0.93
75,354,368,173,88,441,412,0.96
75,448,593,151,81,524,634,0.95
75,1607,800,194,63,1704,832,0.95
75,1592,708,179,55,1681,736,0.95
75,1424,884,105,46,1477,907,0.94
75,934,839,91,38,980,858,0.94
75,1266,855,135,46,1333,878,0.94
75,1045,704,97,32,1093,720,0.93
76,348,368,172,87,434,412,0.96
76,1598,801,189,62,1693,833,0.95
76,440,595,151,81,515,636,0.95
76,1589,711,179,56,1678,739,0.95
76,1260,856,136,46,1328,879,0.94
76,930,839,94,39,977,859,0.94
76,1045,703,97,33,1094,720,0.93
76,1411,884,106,47,1465,908,0.93
77,340,370,174,89,427,414,0.96
77,1588,714,175,53,1675,741,0.95
77,1589,805,190,61,1684,836,0.95
77,1403,887,103,45,1454,910,0.94
77,1254,857,137,48,1323,882,0.94
77,431,599,151,81,507,640,0.93
77,927,841,95,38,974,860,0.93
77,1045,704,97,32,1094,720,0.93
77,430,603,110,77,485,642,0.62
78,336,365,172,86,422,408,0.96
78,1580,795,187,61,1674,825,0.96
78,425,589,151,82,501,630,0.95
78,1583,708,176,54,1671,735,0.95
78,1249,850,134,47,1316,874,0.95
78,1391,882,102,46,1443,905,0.94
78,1045,698,99,35,1095,716,0.93
78,922,836,98,36,971,854,0.92
79,334,362,173,87,420,406,0.96
79,422,587,151,81,497,628,0.96
79,1574,791,188,63,1668,822,0.96
79,1583,706,171,54,1668,734,0.95
79,1246,846,134,49,1313,870,0.94
79,920,832,91,39,966,852,0.94
79,1047,697,95,33,1095,713,0.93
79,1383,879,101,47,1434,903,0.92
80,328,358,173,86,414,401,0.96
80,414,582,152,80,491,622,0.96
80,1565,783,185,65,1657,816,0.95
80,1578,703,171,52,1664,729,0.95
80,1236,840,135,51,1304,865,0.94
80,1370,876,101,46,1420,899,0.94
80,914,828,91,38,960,848,0.93
80,1048,692,97,33,1097,709,0.92
81,321,354,173,87,407,397,0.96
81,410,578,151,82,486,619,0.95
81,1557,779,186,62,1650,810,0.95
81,1576,701,170,53,1661,728,0.95
81,908,826,91,38,954,845,0.94
81,1360,872,99,48,1409,896,0.93
81,1230,835,133,49,1296,860,0.93
81,1048,687,99,35,1097,705,0.92
82,319,348,169,88,404,392,0.96
82,406,568,152,83,482,609,0.96
82,1551,769,186,64,1644,801,0.95
82,902,819,91,39,948,838,0.94
82,1572,695,170,54,1657,723,0.94
82,1223,830,134,45,1291,853,0.89
82,1049,685,94,32,1096,701,0.82
82,1350,864,98,42,1399,885,0.8
83,312,348,171,86,398,392,0.96
83,400,568,154,83,478,609,0.95
83,1547,770,185,64,1640,802,0.95
83,1570,696,169,55,1654,724,0.94
83,1214,831,131,46,1280,854,0.94
83,895,820,90,38,940,840,0.93
83,1339,868,97,46,1388,892,0.9
83,1050,684,94,33,1097,701,0.86
84,307,343,172,89,394,387,0.96
84,398,560,154,86,475,603,0.96
84,1542,762,185,63,1635,794,0.95
84,1207,824,131,48,1272,848,0.94
84,887,815,91,38,933,834,0.94
84,1331,864,94,46,1378,887,0.93
84,1566,694,169,51,1651,720,0.93
84,1051,679,99,34,1100,696,0.92
85,301,347,172,87,387,391,0.96
85,1539,767,186,63,1632,798,0.95
85,391,563,155,84,469,606,0.95
85,1197,830,131,46,1263,853,0.94
85,878,819,92,38,924,838,0.94
85,1564,698,167,53,1648,725,0.93
85,1051,680,96,35,1099,698,0.93
85,1320,865,95,37,1368,884,0.67
86,297,341,174,88,384,385,0.96
86,392,553,154,91,469,599,0.95
86,1536,758,184,63,1628,790,0.95
86,1190,822,129,48,1255,846,0.94
86,873,814,90,38,918,833,0.94
86,1561,694,167,52,1645,720,0.94
86,1314,862,93,45,1361,885,0.92
86,1051,676,98,35,1100,693,0.92
87,292,331,173,89,379,376,0.96
87,388,539,157,86,467,583,0.95
87,1531,742,184,64,1623,774,0.95
87,1179,810,128,49,1243,835,0.94
87,863,806,89,38,907,826,0.93
87,1050,668,100,35,1100,686,0.93
87,1558,684,165,51,1640,710,0.91
87,1303,849,94,33,1350,866,0.86
88,288,325,173,89,375,369,0.96
88,1528,734,185,64,1621,766,0.95
88,1169,804,125,49,1231,829,0.95
88,851,801,91,37,897,820,0.94
88,388,527,157,90,466,573,0.94
88,1555,680,162,51,1636,705,0.93
88,1294,849,92,45,1340,872,0.91
88,1051,663,99,35,1101,681,0.91
89,283,325,171,92,369,371,0.96
89,1527,736,185,65,1620,769,0.95
89,383,527,160,92,463,574,0.95
89,1161,807,124,49,1223,832,0.95
89,844,804,91,38,889,823,0.93
89,1287,852,90,45,1333,875,0.93
89,1549,681,166,53,1632,708,0.91
89,1050,664,99,35,1100,682,0.91
90,277,315,171,103,363,367,0.96
90,381,514,162,102,462,565,0.95
90,1148,804,121,54,1209,832,0.95
90,1527,728,183,74,1619,765,0.94
90,1546,674,162,69,1627,709,0.94
90,828,802,95,41,876,823,0.93
90,1050,655,98,49,1099,679,0.93
90,1277,849,88,51,1322,875,0.48
91,278,299,168,113,362,356,0.97
91,1141,788,119,64,1200,820,0.95
91,1050,643,97,55,1099,671,0.94
91,382,497,162,106,463,550,0.94
91,820,789,98,50,869,814,0.94
91,1544,660,157,81,1623,700,0.93
91,1527,696,178,98,1616,745,0.92
91,1272,837,85,57,1315,866,0.41
92,275,288,166,119,358,348,0.97
92,1126,773,117,72,1185,809,0.95
92,1049,633,99,62,1099,664,0.95
92,1540,648,154,89,1617,693,0.94
92,385,477,162,112,466,533,0.93
92,1528,683,174,98,1615,733,0.93
92,1263,829,78,60,1303,859,0.92
92,808,780,95,54,856,807,0.92
93,270,296,166,113,353,353,0.97
93,382,482,167,105,466,535,0.94
93,1114,784,116,59,1172,814,0.94
93,1047,638,99,55,1097,666,0.94
93,1535,660,155,74,1613,697,0.93
93,796,789,97,45,845,811,0.93
93,1528,690,177,92,1616,736,0.91
93,1254,833,79,57,1294,862,0.89
94,267,293,164,107,349,347,0.97
94,384,471,170,109,469,526,0.95
94,1100,779,119,55,1160,807,0.94
94,786,785,96,41,834,806,0.94
94,1045,635,100,51,1095,661,0.93
94,1530,656,156,74,1608,693,0.92
94,1527,684,176,85,1615,726,0.92
95,265,297,160,103,345,349,0.96
95,385,467,171,110,471,523,0.96
95,775,788,96,40,823,808,0.94
95,1087,782,121,52,1148,808,0.94
95,1044,637,100,47,1095,661,0.93
95,1525,686,179,81,1615,727,0.92
95,1526,660,154,68,1603,694,0.92
96,262,295,162,102,343,346,0.96
96,387,459,173,109,474,514,0.96
96,1078,776,120,51,1138,802,0.95
96,767,784,94,39,814,804,0.94
96,1045,635,96,43,1094,657,0.93
96,1526,679,177,80,1615,719,0.91
96,1524,658,152,67,1600,691,0.91
96,1233,830,77,47,1272,853,0.83
97,258,296,161,98,338,345,0.96
97,391,452,174,108,478,506,0.96
97,1063,775,117,49,1122,799,0.94
97,754,784,93,39,801,804,0.94
97,1042,634,99,43,1092,656,0.94
97,1224,829,77,47,1263,853,0.93
97,1517,660,151,61,1592,690,0.92
97,1527,677,176,75,1615,715,0.91
