frame_num,x,y,w,h,x_c,y_c,confidence
20,86,663,184,69,178,697,0.94
20,774,652,103,42,826,674,0.93
20,441,883,81,33,481,900,0.93
20,461,679,78,28,500,693,0.93
20,837,875,59,25,867,888,0.92
20,25,748,104,43,77,769,0.9
21,595,837,116,63,653,869,0.95
21,443,876,83,33,485,892,0.94
21,461,673,81,30,501,689,0.93
21,779,647,103,41,831,668,0.93
21,83,659,184,64,175,691,0.93
21,837,869,64,26,869,883,0.93
21,20,742,106,45,73,765,0.55
22,589,827,116,64,647,859,0.96
22,446,869,83,31,487,885,0.93
22,840,864,63,27,872,877,0.93
22,82,649,183,66,174,682,0.93
22,786,642,100,40,836,662,0.92
22,18,735,106,48,71,759,0.91
22,461,670,80,29,501,684,0.89
23,580,820,118,64,640,852,0.95
23,449,864,82,33,490,881,0.94
23,842,861,63,26,874,874,0.93
23,80,644,188,65,174,677,0.92
23,790,638,102,41,841,659,0.91
23,462,668,79,28,502,682,0.85
23,14,730,107,49,68,755,0.83
24,576,812,118,65,635,844,0.95
24,85,639,180,64,175,671,0.93
24,452,860,79,32,491,876,0.93
24,462,663,79,31,502,678,0.93
24,843,857,62,25,875,870,0.92
24,16,719,104,54,68,747,0.86
24,794,635,101,37,844,654,0.78
25,566,808,120,66,626,841,0.95
25,451,857,81,31,492,873,0.94
25,85,637,177,64,173,669,0.93
25,464,662,75,28,502,676,0.93
25,798,633,102,40,850,654,0.93
25,844,855,61,26,875,868,0.92
25,17,720,102,52,68,746,0.91
26,558,805,120,66,618,838,0.95
26,452,856,82,32,493,872,0.94
26,80,637,181,63,171,669,0.94
26,844,854,62,26,876,867,0.93
26,802,633,103,39,854,653,0.91
26,13,716,106,59,66,746,0.91
26,464,661,76,29,502,676,0.91
27,549,803,122,65,610,836,0.95
27,452,855,82,30,493,870,0.94
27,809,633,100,39,859,653,0.92
27,462,660,81,29,502,675,0.92
27,75,637,185,63,168,669,0.91
27,14,714,107,58,67,744,0.91
27,846,854,58,26,876,868,0.88
28,541,797,124,68,603,831,0.95
28,452,851,82,32,493,868,0.94
28,464,658,76,30,502,673,0.92
28,845,851,61,27,876,865,0.92
28,75,635,182,62,167,666,0.92
28,814,631,100,36,864,650,0.89
28,14,711,107,59,68,741,0.89
29,534,789,123,68,595,824,0.96
29,451,848,82,32,493,864,0.93
29,78,632,179,62,167,663,0.92
29,466,655,77,31,504,671,0.92
29,817,628,102,39,869,648,0.92
29,19,710,104,49,72,735,0.89
29,846,848,59,31,875,864,0.88
30,526,787,124,66,588,820,0.95
30,77,629,177,63,166,661,0.93
30,450,845,83,31,492,861,0.93
30,826,627,97,41,875,648,0.93
30,464,654,78,30,503,669,0.92
30,842,846,64,29,874,860,0.92
30,20,710,105,51,73,735,0.9
31,521,777,124,69,583,812,0.95
31,451,839,82,31,492,855,0.94
31,75,620,178,65,165,653,0.93
31,828,622,98,41,878,643,0.93
31,463,649,80,33,504,665,0.92
31,24,703,106,53,78,729,0.9
31,848,841,48,33,873,858,0.79
32,508,787,127,68,572,821,0.95
32,72,634,174,62,159,665,0.93
32,447,846,81,33,488,862,0.93
32,832,629,98,42,881,651,0.92
32,839,846,62,27,870,860,0.92
32,464,655,76,30,503,670,0.92
32,29,707,105,54,81,734,0.89
33,501,777,129,69,565,812,0.95
33,445,839,83,33,487,856,0.94
33,835,842,64,26,868,855,0.93
33,72,628,175,63,160,660,0.93
33,841,627,93,38,888,647,0.92
33,463,650,81,32,504,666,0.92
33,32,703,107,53,86,730,0.89
34,493,774,130,72,558,811,0.95
34,444,839,81,32,484,855,0.93
34,71,629,173,62,158,660,0.93
34,464,650,81,32,504,666,0.92
34,842,628,96,38,890,647,0.92
34,835,842,58,26,865,855,0.9
34,37,704,106,47,90,728,0.87
35,486,775,130,69,551,809,0.95
35,440,839,84,32,482,855,0.93
35,829,840,63,27,861,854,0.92
35,846,627,96,41,894,648,0.92
35,70,629,172,62,156,660,0.91
35,465,650,79,32,505,666,0.91
35,50,708,99,48,100,732,0.86
36,477,772,132,69,543,807,0.95
36,441,839,78,31,480,855,0.93
36,851,629,96,38,899,648,0.92
36,826,840,64,28,858,854,0.92
36,67,630,172,62,153,662,0.91
36,465,650,79,32,505,666,0.91
36,60,707,96,48,109,732,0.89
37,469,768,134,72,536,804,0.96
37,65,629,173,62,152,660,0.93
37,853,628,96,40,902,648,0.92
37,434,837,82,31,476,853,0.92
37,467,649,75,31,505,664,0.91
37,824,839,59,25,854,852,0.89
37,64,710,99,41,114,731,0.63
38,461,771,136,71,529,807,0.95
38,430,839,82,32,471,855,0.92
38,464,649,80,33,504,666,0.92
38,856,631,95,39,904,651,0.91
38,816,840,64,27,849,853,0.91
38,70,633,159,62,150,664,0.91
38,71,714,100,41,121,735,0.66
39,453,781,137,70,522,816,0.95
39,860,637,95,39,908,657,0.92
39,466,655,75,28,503,670,0.92
39,83,720,95,42,131,742,0.92
39,428,846,77,31,467,861,0.91
39,814,845,61,26,845,858,0.9
39,64,641,164,64,146,674,0.89
40,450,769,136,71,518,804,0.95
40,862,633,97,40,910,653,0.93
40,63,635,167,59,147,665,0.92
40,423,838,83,32,465,854,0.92
40,465,650,79,30,505,666,0.91
40,809,839,62,26,840,852,0.9
40,88,715,98,44,137,737,0.9
41,442,775,136,73,510,812,0.95
41,462,652,81,32,503,668,0.93
41,416,842,83,31,458,858,0.92
41,100,721,94,42,147,742,0.92
41,62,641,160,60,142,672,0.92
41,800,841,66,27,833,855,0.9
41,868,638,95,37,915,657,0.87
42,435,776,138,75,504,814,0.95
42,870,640,95,39,918,659,0.93
42,410,843,84,33,453,860,0.92
42,60,644,160,61,140,675,0.92
42,464,654,77,31,502,669,0.92
42,793,842,67,27,827,856,0.92
42,110,724,96,39,158,744,0.91
43,428,776,141,72,499,813,0.95
43,405,841,85,35,448,859,0.93
43,121,724,93,42,167,746,0.93
43,56,645,167,62,139,676,0.92
43,872,640,95,39,920,660,0.92
43,465,654,76,31,503,669,0.92
43,788,842,66,26,821,855,0.92
44,424,783,140,73,494,820,0.96
44,784,845,65,26,817,858,0.93
44,127,729,95,45,175,751,0.93
44,873,644,95,38,921,664,0.93
44,401,846,83,33,443,863,0.91
44,462,657,80,29,502,672,0.9
44,56,651,163,61,138,682,0.87
45,418,786,141,74,489,824,0.96
45,876,649,94,38,923,668,0.93
45,394,850,82,33,436,867,0.92
45,462,660,80,28,502,674,0.92
45,141,733,93,42,187,754,0.91
45,777,848,60,25,808,861,0.91
45,48,657,169,60,133,687,0.87
46,413,796,142,72,484,833,0.94
46,51,667,166,56,134,695,0.93
46,878,654,95,38,926,673,0.93
46,462,663,80,29,502,678,0.93
46,151,738,93,43,197,760,0.93
46,766,851,67,27,800,864,0.92
46,387,856,84,33,429,873,0.92
47,408,797,144,73,480,834,0.94
47,43,668,173,59,130,698,0.93
47,759,851,65,27,792,865,0.93
47,380,857,85,31,423,873,0.93
47,163,741,91,43,208,762,0.93
47,462,664,79,29,502,679,0.92
47,879,654,96,38,927,674,0.92
48,405,799,145,71,477,835,0.94
48,173,743,91,44,219,765,0.94
48,464,666,77,28,502,680,0.93
48,43,669,173,60,129,699,0.93
48,373,857,85,33,416,874,0.93
48,750,851,68,28,785,865,0.93
48,879,655,97,40,928,676,0.92
49,184,746,91,45,230,768,0.94
49,43,673,171,60,129,704,0.93
49,743,854,67,25,777,867,0.92
49,878,659,100,38,929,678,0.92
49,461,667,80,27,501,681,0.92
49,400,805,146,71,473,840,0.92
49,366,860,87,33,409,877,0.92
50,399,801,146,72,473,837,0.95
50,197,746,88,43,242,768,0.94
50,734,852,70,28,769,866,0.93
50,461,666,81,29,502,680,0.93
50,43,672,171,61,129,702,0.93
50,359,858,87,35,402,876,0.92
50,884,657,92,37,930,676,0.84
51,397,809,146,73,470,846,0.94
51,205,752,88,41,249,773,0.94
51,353,862,92,36,399,880,0.93
51,732,856,62,26,763,869,0.92
51,460,668,82,29,501,683,0.92
51,882,662,96,38,930,682,0.91
51,39,679,173,57,126,708,0.9
52,398,798,145,73,471,835,0.95
52,221,748,86,42,264,769,0.94
52,346,855,87,35,390,873,0.93
52,464,665,75,27,502,679,0.93
52,718,849,67,28,752,863,0.93
52,44,669,170,61,129,700,0.92
52,883,656,94,38,931,676,0.92
53,399,803,145,74,471,840,0.94
53,233,751,86,41,276,772,0.94
53,709,851,69,26,744,865,0.94
53,338,858,87,34,382,875,0.93
53,462,666,81,28,502,680,0.93
53,882,658,96,39,930,678,0.92
53,43,673,171,60,129,703,0.92
54,399,796,144,72,472,833,0.95
54,242,749,84,41,284,770,0.94
54,334,854,88,34,378,871,0.94
54,705,847,64,27,738,861,0.92
54,462,664,79,29,502,678,0.92
54,883,655,94,39,930,675,0.91
54,45,669,169,57,130,698,0.9
55,400,792,146,73,473,829,0.95
55,257,748,84,41,299,769,0.95
55,326,850,89,34,371,867,0.94
55,464,662,76,28,502,676,0.93
55,43,665,172,59,129,694,0.92
55,881,653,97,38,930,672,0.92
55,695,845,64,26,727,858,0.92
56,404,786,143,80,476,827,0.95
56,268,747,81,43,309,768,0.94
56,319,847,88,38,364,866,0.94
56,461,657,80,35,502,675,0.93
56,881,648,97,46,930,672,0.93
56,683,842,72,33,719,859,0.93
56,42,659,175,67,129,693,0.92
57,405,795,141,85,476,838,0.95
57,314,854,86,40,357,874,0.94
57,879,652,100,50,930,677,0.93
57,462,661,80,37,502,679,0.93
57,44,663,171,75,129,701,0.93
57,276,753,81,43,316,775,0.92
57,675,848,74,31,712,864,0.92
58,411,781,139,91,481,827,0.95
58,306,846,90,45,351,869,0.94
58,880,640,97,61,929,671,0.94
58,467,654,74,43,504,676,0.93
58,292,747,76,47,330,771,0.93
58,49,647,166,90,132,693,0.92
58,664,839,74,37,701,858,0.92
59,416,778,136,95,485,826,0.95
59,878,637,98,66,927,670,0.95
59,52,643,165,96,135,691,0.94
59,299,842,91,50,345,867,0.93
59,659,834,70,44,694,856,0.93
59,467,650,75,49,504,674,0.92
59,301,746,77,52,340,772,0.92
60,421,779,136,94,489,827,0.96
60,55,642,164,98,138,691,0.94
60,876,636,98,65,925,669,0.94
60,294,842,89,52,339,868,0.93
60,313,748,75,50,351,773,0.93
60,465,652,77,47,504,675,0.93
60,650,834,71,44,686,856,0.93
61,425,785,137,91,493,830,0.96
61,876,640,94,60,924,670,0.94
61,56,648,165,88,139,692,0.94
61,288,845,91,46,334,868,0.93
61,642,836,72,38,678,856,0.93
61,465,654,78,45,504,677,0.92
61,320,752,77,43,359,774,0.9
62,432,794,135,83,500,836,0.96
62,282,850,90,42,327,871,0.94
62,872,648,95,52,920,675,0.94
62,464,661,80,37,504,680,0.93
62,631,842,73,35,668,860,0.93
62,64,657,162,80,145,697,0.93
62,331,755,75,44,369,777,0.91
63,439,793,136,83,507,835,0.96
63,278,848,91,41,323,869,0.94
63,871,648,94,50,918,673,0.94
63,625,840,72,34,661,857,0.93
63,465,662,80,35,505,680,0.93
63,341,759,76,41,379,779,0.93
63,67,658,163,73,149,695,0.91
64,445,804,136,77,514,843,0.96
64,274,854,91,39,319,873,0.94
64,616,844,74,32,653,860,0.94
64,65,668,168,67,149,702,0.94
64,349,763,75,42,387,784,0.94
64,466,665,78,33,505,682,0.92
64,865,656,98,44,915,678,0.92
65,455,798,133,74,521,835,0.96
65,610,839,73,32,647,855,0.94
65,269,846,93,38,316,866,0.94
65,468,663,79,32,507,679,0.93
65,865,650,95,43,913,672,0.93
65,359,759,74,41,396,780,0.93
65,73,661,166,66,156,694,0.88
66,462,804,131,74,528,842,0.95
66,265,851,94,38,312,870,0.94
66,604,843,73,31,641,858,0.93
66,367,765,73,41,404,785,0.93
66,861,655,95,40,909,675,0.92
66,80,669,160,62,161,700,0.92
66,467,667,79,30,507,682,0.91
67,470,815,131,70,535,850,0.95
67,262,857,91,37,308,876,0.94
67,859,661,94,40,906,681,0.93
67,374,770,73,38,410,790,0.93
67,599,847,72,31,635,863,0.93
67,81,678,164,59,163,707,0.92
67,468,670,80,31,508,686,0.92
68,479,822,129,66,543,855,0.95
68,84,682,165,58,167,711,0.94
68,260,861,91,36,305,879,0.94
68,381,773,72,37,418,792,0.93
68,468,673,79,29,507,688,0.93
68,856,663,94,40,903,683,0.93
68,592,849,73,30,628,864,0.9
69,257,863,92,37,303,881,0.94
69,485,825,129,67,550,858,0.94
69,89,685,163,57,171,714,0.94
69,387,776,71,36,423,794,0.94
69,854,666,94,39,901,686,0.93
69,468,675,80,29,508,690,0.92
69,585,851,77,31,624,866,0.9
70,849,673,95,39,896,692,0.94
70,253,872,91,35,299,889,0.94
70,91,694,166,57,174,723,0.94
70,393,783,72,37,429,802,0.93
70,497,838,128,66,561,871,0.92
70,468,681,81,28,509,695,0.92
70,579,857,77,33,617,874,0.87
71,399,788,71,36,434,807,0.94
71,94,704,169,57,178,732,0.94
71,250,879,94,35,297,897,0.94
71,844,679,95,39,892,698,0.94
71,468,686,82,28,509,701,0.92
71,505,848,129,66,570,881,0.92
71,581,865,71,36,616,883,0.86
72,249,881,92,36,296,899,0.94
72,99,706,164,53,181,733,0.93
72,404,789,70,35,440,807,0.92
72,515,851,125,65,577,884,0.92
72,842,680,95,37,890,698,0.92
72,468,687,84,29,511,702,0.92
72,577,863,73,37,614,882,0.82
72,0,844,53,49,26,869,0.72
73,101,710,168,54,185,737,0.94
73,248,885,91,35,294,903,0.94
73,520,857,126,65,583,889,0.93
73,408,793,69,33,442,810,0.93
73,471,690,81,29,512,704,0.93
73,838,684,94,35,885,701,0.87
73,0,848,61,48,31,873,0.86
74,248,887,93,36,294,905,0.94
74,107,711,167,56,191,739,0.94
74,533,863,120,60,593,893,0.94
74,412,795,69,36,447,813,0.94
74,832,684,96,38,880,703,0.93
74,474,692,75,27,512,706,0.93
74,0,851,63,48,31,875,0.48
75,542,863,118,63,601,895,0.95
75,115,713,164,55,197,741,0.95
75,248,890,92,35,294,907,0.94
75,416,797,68,35,450,815,0.94
75,829,686,96,36,877,704,0.93
75,475,694,77,27,513,707,0.88
75,0,856,67,44,34,879,0.79
76,551,866,117,60,610,896,0.95
76,118,715,166,55,201,742,0.94
76,419,798,68,35,453,816,0.94
76,249,891,91,34,295,908,0.94
76,824,686,97,40,873,706,0.93
76,476,695,74,27,514,709,0.93
76,0,856,75,49,38,880,0.6
77,124,716,167,56,208,744,0.96
77,562,869,114,60,619,900,0.94
77,420,801,68,33,455,817,0.94
77,250,892,92,35,296,910,0.94
77,820,688,95,37,868,707,0.93
77,475,696,79,28,514,710,0.93
77,0,858,79,47,39,882,0.92
78,130,710,169,57,215,738,0.95
78,253,886,91,35,299,904,0.95
78,424,797,66,34,457,814,0.94
78,570,863,114,59,627,893,0.93
78,0,855,84,42,42,876,0.93
78,815,683,97,36,864,702,0.93
78,476,694,79,27,516,708,0.92
79,134,707,169,58,219,736,0.95
79,425,794,68,36,459,812,0.94
79,255,885,90,35,300,902,0.94
79,813,681,95,37,861,700,0.93
79,476,692,79,28,516,707,0.92
79,573,862,118,59,632,892,0.91
79,0,852,87,42,43,874,0.9
79,567,864,75,33,605,881,0.79
80,426,793,66,34,460,810,0.94
80,259,881,90,34,304,898,0.94
80,145,702,167,56,228,730,0.93
80,807,677,97,38,856,696,0.93
80,0,849,93,41,46,870,0.93
80,478,691,79,28,518,705,0.92
80,574,863,65,37,607,882,0.88
80,587,856,114,60,644,886,0.81
81,150,698,168,57,234,727,0.95
81,263,879,89,34,308,896,0.94
81,427,791,67,33,460,808,0.94
81,804,675,96,38,852,694,0.93
81,0,846,95,41,47,867,0.93
81,479,690,78,28,518,704,0.93
81,596,854,111,56,652,883,0.89
81,573,861,74,39,610,880,0.88
82,157,692,167,58,241,721,0.95
82,266,873,89,34,311,891,0.94
82,426,789,67,34,460,806,0.94
82,799,670,96,38,848,689,0.93
82,0,843,97,40,48,863,0.93
82,481,687,79,28,520,701,0.92
82,605,849,111,56,661,878,0.91
82,578,857,70,31,613,873,0.88
83,163,693,166,56,246,722,0.94
83,425,788,68,35,460,806,0.94
83,271,875,87,33,315,891,0.94
83,0,843,98,40,49,863,0.93
83,796,670,95,39,844,690,0.93
83,484,688,74,26,522,702,0.91
83,617,850,105,57,670,879,0.9
83,577,859,77,32,616,875,0.88
84,425,786,67,34,459,803,0.94
84,276,870,87,34,320,887,0.93
84,171,686,165,60,253,717,0.93
84,792,667,95,37,840,686,0.93
84,0,840,100,38,50,859,0.92
84,625,846,105,58,677,875,0.92
84,483,686,76,26,522,700,0.92
84,582,855,72,29,619,870,0.9
85,177,692,164,56,259,720,0.94
85,280,874,86,34,324,891,0.94
85,423,789,67,34,457,806,0.94
85,0,842,99,40,50,863,0.93
85,635,850,101,55,686,878,0.92
85,786,670,96,37,834,689,0.92
85,485,689,74,27,522,703,0.92
85,587,859,71,29,623,874,0.89
86,285,869,86,33,328,886,0.94
86,182,684,164,59,264,714,0.94
86,422,785,66,34,456,802,0.93
86,640,845,101,55,691,873,0.93
86,0,837,101,39,50,857,0.93
86,784,666,96,37,833,685,0.92
86,486,686,74,26,523,700,0.91
86,594,855,67,28,628,870,0.88
87,419,779,67,35,453,797,0.94
87,650,837,101,55,700,865,0.94
87,294,862,84,34,336,879,0.93
87,781,658,94,37,828,677,0.93
87,187,665,168,66,271,698,0.9
87,0,829,103,41,51,849,0.89
87,487,681,77,27,526,695,0.88
87,601,850,64,28,634,864,0.88
87,206,686,107,49,260,711,0.4
88,300,857,84,34,342,874,0.94
88,417,776,67,36,450,795,0.93
88,659,832,96,54,708,859,0.93
88,778,655,95,36,826,674,0.93
88,187,663,173,65,274,695,0.93
88,491,680,72,26,527,693,0.92
88,608,847,60,27,639,861,0.89
88,0,823,104,42,52,844,0.89
89,305,860,82,33,346,877,0.93
89,663,836,98,53,712,862,0.93
89,414,777,68,37,448,795,0.93
89,776,655,96,40,824,676,0.93
89,487,682,78,26,527,695,0.92
89,198,667,164,61,281,698,0.92
89,609,848,70,29,644,862,0.9
89,0,826,102,41,51,847,0.89
90,671,832,98,59,720,862,0.94
90,313,858,81,36,354,876,0.93
90,495,681,68,29,530,695,0.93
90,770,653,97,39,819,673,0.93
90,408,774,68,40,443,794,0.93
90,620,848,64,29,652,863,0.91
90,211,661,160,66,291,694,0.86
90,0,823,102,46,51,846,0.7
91,320,849,80,38,361,869,0.94
91,676,821,97,61,725,851,0.93
91,625,840,63,32,657,857,0.93
91,496,675,65,30,529,690,0.92
91,227,652,143,68,298,686,0.92
91,406,766,67,42,440,787,0.91
91,772,643,92,44,818,665,0.9
92,329,843,82,40,370,863,0.94
92,685,812,95,63,733,844,0.93
92,771,635,90,49,816,659,0.92
92,637,835,60,33,667,852,0.91
92,502,670,63,32,534,687,0.91
92,399,759,71,41,435,780,0.89
92,234,639,150,72,309,675,0.79
93,338,846,80,36,378,865,0.93
93,644,839,62,30,676,854,0.93
93,690,819,99,60,740,849,0.92
93,501,673,66,30,534,688,0.92
93,395,761,71,37,431,780,0.91
93,767,640,94,41,814,661,0.91
93,237,646,152,67,314,680,0.91
93,6,810,95,39,54,829,0.59
94,695,814,102,60,747,844,0.94
94,345,842,80,34,386,859,0.93
94,503,671,67,28,536,685,0.92
94,767,637,94,40,814,658,0.92
94,247,640,151,63,323,672,0.92
94,654,836,60,29,684,850,0.91
94,391,759,72,37,427,778,0.9
94,4,806,98,35,53,824,0.76
95,252,644,152,58,328,673,0.93
95,702,817,102,56,753,845,0.93
95,354,843,82,34,395,860,0.93
95,764,638,97,41,813,658,0.93
95,386,759,74,38,423,779,0.92
95,505,672,68,26,539,686,0.91
95,663,837,61,28,694,851,0.89
95,0,805,102,39,51,825,0.84
96,360,839,84,34,402,856,0.94
96,258,639,151,60,334,669,0.94
96,767,635,95,39,814,655,0.92
96,707,811,102,56,758,839,0.92
96,504,670,73,26,540,684,0.91
96,670,833,61,28,701,848,0.91
96,382,755,74,38,420,774,0.9
97,265,637,153,59,342,667,0.93
97,373,839,82,31,415,855,0.93
97,714,812,103,50,765,837,0.92
97,767,634,92,40,813,654,0.91
97,683,834,60,26,714,847,0.9
97,507,670,75,26,544,683,0.88
97,377,756,73,36,414,774,0.75
98,380,837,81,32,421,853,0.93
98,272,638,151,56,348,666,0.93
98,767,633,96,39,815,653,0.93
98,719,811,102,53,770,838,0.92
98,371,753,75,38,409,773,0.91
98,508,670,72,25,545,683,0.91
98,690,834,62,26,721,847,0.89
99,726,810,102,51,778,836,0.93
99,285,638,148,55,360,666,0.93
99,768,632,94,39,815,652,0.93
99,393,837,81,31,433,853,0.92
99,513,670,69,25,548,683,0.92
99,703,833,64,27,735,847,0.89
99,365,752,76,37,404,771,0.88
99,0,780,99,53,50,807,0.52
100,404,833,78,30,444,848,0.94
100,287,631,153,58,364,660,0.93
100,768,629,96,36,816,647,0.92
100,515,668,70,24,550,680,0.91
100,714,830,62,26,745,843,0.89
100,361,750,75,34,398,767,0.89
100,731,805,103,49,783,830,0.88
101,300,634,147,57,374,663,0.93
101,413,836,80,30,453,851,0.93
101,516,668,74,26,553,682,0.92
101,771,630,94,39,818,650,0.91
101,355,749,75,34,393,766,0.9
101,722,831,65,27,754,845,0.88
101,736,808,102,49,787,833,0.87
101,1,783,94,44,48,805,0.44
102,303,638,150,58,378,668,0.94
102,424,839,78,30,464,854,0.93
102,774,635,95,37,821,654,0.92
102,348,749,78,35,387,767,0.92
102,732,835,66,28,765,849,0.88
102,741,810,102,52,792,836,0.8
102,0,788,94,48,47,812,0.75
102,519,670,73,26,556,684,0.57
103,308,632,149,57,383,660,0.94
103,430,834,80,31,470,849,0.93
103,521,668,71,25,557,681,0.92
103,344,745,77,37,383,764,0.92
103,772,630,99,38,822,649,0.91
103,739,829,64,28,771,844,0.88
103,742,805,104,52,794,832,0.83
104,442,840,80,31,483,856,0.94
104,779,637,95,36,827,656,0.93
104,316,643,151,55,392,671,0.92
104,525,672,72,26,561,685,0.92
104,336,749,80,35,377,767,0.89
104,753,836,63,29,784,851,0.84
104,752,813,99,51,802,838,0.61
104,0,782,88,53,44,809,0.52
105,453,842,79,31,492,858,0.93
105,778,639,98,36,828,657,0.92
105,330,750,77,36,369,768,0.92
105,324,644,146,53,397,671,0.9
105,764,838,59,31,793,854,0.87
105,527,673,71,26,563,686,0.82
105,0,784,88,58,44,813,0.77
105,755,815,101,49,805,840,0.68
106,459,843,76,31,498,859,0.93
106,324,750,79,34,364,768,0.92
106,326,646,148,53,401,673,0.91
106,531,674,70,25,567,687,0.91
106,783,640,96,36,831,658,0.89
106,756,818,102,47,807,842,0.81
106,769,838,60,33,799,855,0.75
107,470,846,77,31,509,861,0.93
107,534,676,68,26,568,689,0.92
107,317,751,78,36,356,769,0.91
107,334,650,147,54,408,677,0.9
107,788,643,94,36,835,661,0.9
107,759,817,104,57,812,846,0.88
107,784,840,57,34,813,857,0.77
108,478,843,76,31,517,859,0.93
108,313,748,78,36,352,766,0.92
108,535,674,70,25,570,687,0.92
108,787,639,97,38,836,659,0.92
108,342,646,143,51,414,672,0.88
108,792,839,54,32,819,855,0.79
108,763,812,99,52,812,838,0.6
109,343,658,146,56,416,687,0.95
109,488,851,74,29,525,866,0.93
109,793,649,91,35,839,667,0.92
109,537,679,69,24,572,692,0.91
109,306,753,79,35,346,771,0.89
109,765,822,99,44,815,844,0.73
109,796,844,64,33,828,861,0.72
110,349,661,144,55,421,689,0.95
110,798,649,94,38,845,668,0.93
110,298,752,80,36,338,770,0.93
