frame_num,x,y,w,h,x_c,y_c,confidence
25,781,565,131,56,847,593,0.93
26,95,702,179,63,185,734,0.96
26,1080,759,148,61,1154,790,0.95
26,1488,674,153,55,1565,702,0.95
26,1140,833,112,52,1196,859,0.93
26,775,564,126,52,838,590,0.92
27,95,700,180,64,185,732,0.96
27,1079,758,149,59,1154,787,0.95
27,1492,670,155,56,1569,698,0.95
27,1148,832,111,54,1203,859,0.93
27,766,562,130,55,831,590,0.92
28,99,695,179,64,189,727,0.96
28,1079,752,152,61,1155,782,0.95
28,1496,664,154,56,1573,693,0.95
28,1155,829,110,52,1210,855,0.93
28,758,559,131,57,824,587,0.92
29,1081,743,149,61,1156,774,0.96
29,104,687,178,63,193,719,0.95
29,1162,823,109,52,1217,849,0.94
29,1497,658,157,54,1576,686,0.94
29,754,553,126,57,817,582,0.93
30,1082,739,150,62,1158,770,0.95
30,108,684,180,63,198,716,0.95
30,1169,821,110,52,1224,847,0.94
30,1500,652,158,56,1579,681,0.94
30,744,551,134,54,811,578,0.89
31,1085,729,148,61,1160,760,0.96
31,116,673,176,65,205,705,0.96
31,1501,643,158,58,1580,672,0.95
31,1173,814,109,52,1228,840,0.95
31,739,545,128,58,803,574,0.93
32,1090,742,148,61,1164,773,0.96
32,121,686,179,64,210,718,0.96
32,1506,650,161,58,1587,679,0.95
32,1183,822,110,53,1238,849,0.94
32,732,552,126,57,796,581,0.93
33,132,676,176,65,220,709,0.96
33,1093,732,147,61,1167,763,0.95
33,1510,640,160,58,1590,670,0.95
33,1188,816,111,52,1244,842,0.93
33,724,547,128,57,789,575,0.93
34,142,674,176,64,231,707,0.96
34,1098,731,148,60,1172,761,0.95
34,1513,637,161,59,1594,667,0.95
34,1195,816,110,50,1250,841,0.94
34,718,545,127,58,782,575,0.91
35,153,673,177,64,242,706,0.96
35,1104,730,149,60,1178,761,0.95
35,1516,635,161,60,1597,665,0.95
35,1201,814,110,52,1257,840,0.94
35,710,545,128,57,775,574,0.92
36,165,673,176,65,254,706,0.96
36,1110,731,148,60,1185,761,0.95
36,1519,634,163,60,1601,664,0.95
36,1208,815,110,51,1263,841,0.94
36,704,544,130,56,769,573,0.92
37,180,670,175,65,267,703,0.96
37,1117,725,146,60,1191,756,0.95
37,1521,628,165,60,1604,659,0.95
37,1213,812,110,50,1269,837,0.94
37,698,542,135,58,766,571,0.92
38,194,674,173,65,281,707,0.96
38,1124,731,147,61,1198,762,0.95
38,1525,631,167,59,1609,661,0.95
38,1218,815,111,51,1274,841,0.93
38,691,545,134,59,758,575,0.92
39,1134,742,147,61,1207,773,0.96
39,205,684,176,65,293,717,0.95
39,1531,637,167,60,1614,667,0.95
39,1225,822,110,52,1280,848,0.94
39,686,552,133,56,753,580,0.93
40,221,673,175,64,308,705,0.96
40,1138,731,147,60,1212,761,0.96
40,1531,626,166,61,1614,657,0.95
40,1228,814,111,53,1283,841,0.94
40,683,545,129,58,748,574,0.92
41,1150,738,145,61,1223,769,0.96
41,241,680,174,65,328,713,0.95
41,1536,631,169,60,1620,661,0.95
41,1236,821,109,51,1290,847,0.94
41,676,550,130,53,742,576,0.91
42,1160,742,147,61,1234,772,0.96
42,258,684,174,65,345,717,0.95
42,1537,631,170,63,1622,663,0.95
42,1239,822,111,51,1294,848,0.94
42,673,552,130,56,738,580,0.89
43,1169,741,146,61,1243,772,0.95
43,277,683,173,64,364,715,0.95
43,1542,631,169,60,1626,661,0.95
43,1243,822,111,50,1298,847,0.93
43,666,551,131,56,732,579,0.91
44,292,691,173,63,378,723,0.96
44,1176,749,149,61,1251,780,0.95
44,1543,635,172,63,1629,667,0.95
44,662,556,133,57,729,585,0.94
44,1246,827,110,52,1302,853,0.94
45,317,698,172,63,403,730,0.96
45,1191,756,147,60,1265,786,0.95
45,1547,638,171,64,1632,670,0.95
45,659,560,135,59,726,590,0.94
45,1251,830,111,52,1307,857,0.93
46,335,709,171,62,421,740,0.95
46,1550,645,172,63,1637,677,0.95
46,1202,766,149,60,1277,797,0.95
46,656,567,132,57,722,596,0.94
46,1255,837,110,52,1311,863,0.93
47,1552,646,173,62,1639,677,0.95
47,356,710,173,62,442,742,0.95
47,1214,768,148,59,1289,798,0.94
47,652,569,134,56,719,597,0.94
47,1257,838,112,53,1313,865,0.93
48,1552,647,175,62,1640,678,0.96
48,379,712,171,63,464,744,0.95
48,1225,770,150,60,1301,800,0.95
48,1259,840,112,52,1315,866,0.94
48,650,569,133,58,717,599,0.93
49,401,717,170,63,486,749,0.95
49,1555,650,175,62,1642,681,0.95
49,648,573,133,56,714,602,0.95
49,1236,775,151,61,1312,806,0.94
49,1263,844,109,51,1317,870,0.92
50,1555,649,176,62,1643,680,0.95
50,424,716,170,62,510,747,0.95
50,1249,773,152,60,1325,804,0.94
50,647,572,133,57,714,600,0.94
50,1263,843,111,50,1319,868,0.93
51,442,724,169,62,527,756,0.95
51,1557,655,174,62,1645,686,0.95
51,1259,783,151,59,1334,812,0.95
51,645,577,133,56,712,606,0.93
51,1264,849,111,50,1320,874,0.93
52,472,712,168,62,556,743,0.96
52,1556,645,174,62,1644,677,0.96
52,1274,769,149,59,1348,799,0.95
52,644,569,134,57,711,598,0.94
52,1263,840,111,52,1319,866,0.93
53,495,716,168,62,579,747,0.96
53,1556,648,178,62,1645,680,0.95
53,1285,774,152,62,1361,805,0.95
53,644,572,133,57,711,601,0.94
53,1264,845,111,49,1320,870,0.93
54,1556,643,173,63,1643,675,0.95
54,1294,766,151,60,1370,797,0.95
54,515,710,165,62,598,741,0.95
54,645,569,133,56,712,597,0.93
54,1264,838,111,53,1319,865,0.93
55,545,705,163,62,627,736,0.95
55,1554,639,174,64,1642,671,0.95
55,1307,762,152,61,1383,793,0.95
55,1263,835,110,54,1318,862,0.94
55,646,566,135,57,714,594,0.93
56,567,701,165,61,650,731,0.95
56,1318,758,154,62,1395,789,0.95
56,1553,640,174,58,1640,669,0.94
56,1261,833,110,53,1316,860,0.92
56,649,566,134,51,716,591,0.92
57,584,713,163,62,665,744,0.95
57,1555,650,170,58,1641,679,0.94
57,1329,769,151,61,1405,800,0.94
57,648,575,133,49,715,600,0.93
57,1261,840,110,54,1316,867,0.93
58,613,699,159,67,692,733,0.94
58,1341,756,151,69,1417,791,0.94
58,1258,829,107,60,1312,859,0.93
58,1552,643,168,59,1636,673,0.93
58,651,569,132,48,717,593,0.92
59,634,698,157,74,713,735,0.95
59,1548,640,170,64,1634,672,0.95
59,1350,755,154,74,1427,792,0.94
59,1256,827,105,63,1308,859,0.93
59,653,567,125,52,716,593,0.92
60,1548,641,169,64,1632,673,0.95
60,653,698,157,74,732,735,0.94
60,1359,754,154,75,1436,791,0.94
60,1252,829,105,60,1305,859,0.93
60,655,566,129,52,719,592,0.92
61,665,698,161,69,746,733,0.95
61,1364,756,159,70,1443,791,0.95
61,1248,829,107,61,1302,860,0.94
61,1546,643,169,60,1630,674,0.93
61,655,567,132,48,721,591,0.92
62,684,705,162,63,765,737,0.95
62,1375,763,159,66,1454,796,0.95
62,1541,649,170,57,1626,678,0.94
62,1241,835,109,56,1296,863,0.94
62,655,571,133,47,722,595,0.92
63,698,701,163,63,780,733,0.95
63,1382,760,160,65,1462,793,0.95
63,1537,648,170,56,1622,676,0.95
63,1235,834,110,55,1290,861,0.93
63,657,568,133,50,724,593,0.91
64,1390,767,159,65,1470,800,0.95
64,711,710,163,61,793,741,0.95
64,1533,653,170,57,1619,682,0.95
64,1228,840,110,53,1283,866,0.94
64,657,570,133,52,723,597,0.93
65,1394,756,162,65,1475,789,0.96
65,726,698,161,62,807,729,0.95
65,1527,646,169,60,1612,676,0.95
65,1220,833,112,53,1276,859,0.95
65,658,562,138,51,727,588,0.91
65,1894,733,25,63,1907,765,0.74
66,1402,764,163,63,1483,796,0.96
66,1523,652,170,58,1608,682,0.95
66,737,706,163,60,818,737,0.95
66,660,566,137,54,728,593,0.93
66,1214,837,112,53,1270,864,0.93
66,1888,735,31,66,1904,768,0.78
67,1408,772,164,63,1490,804,0.96
67,1519,660,171,59,1605,690,0.95
67,746,714,164,61,828,745,0.95
67,1206,843,112,55,1262,871,0.94
67,661,570,135,54,729,598,0.94
67,1882,745,37,65,1901,777,0.84
68,755,719,165,62,838,750,0.95
68,1412,778,167,65,1496,811,0.95
68,1515,664,171,59,1601,694,0.95
68,1198,847,113,53,1255,874,0.94
68,662,572,137,55,731,599,0.93
68,1874,743,45,72,1897,779,0.87
69,761,722,166,62,844,753,0.96
69,1415,782,168,64,1500,814,0.95
69,1512,667,169,59,1597,697,0.95
69,1192,849,113,54,1249,876,0.94
69,666,573,136,56,735,601,0.94
69,1868,747,51,71,1894,783,0.87
70,1421,795,169,63,1506,827,0.95
70,767,734,166,64,851,767,0.95
70,1507,680,169,57,1592,708,0.95
70,665,580,137,56,734,609,0.94
70,1181,858,113,54,1238,885,0.94
70,1864,766,55,65,1892,798,0.88
71,772,746,168,64,856,778,0.95
71,1426,808,169,65,1511,840,0.95
71,1502,689,167,58,1585,718,0.94
71,668,587,137,57,737,616,0.94
71,1172,865,114,54,1229,892,0.94
71,1859,779,60,63,1889,811,0.87
72,778,747,168,63,862,779,0.96
72,1428,808,172,66,1514,842,0.95
72,1496,691,169,58,1581,720,0.95
72,672,587,137,58,740,616,0.94
72,1163,866,115,54,1221,893,0.94
72,1853,776,66,67,1886,810,0.89
73,779,753,169,63,863,785,0.96
73,1494,697,168,58,1578,726,0.95
73,1429,815,173,64,1516,848,0.95
73,673,591,138,58,742,620,0.94
73,1156,871,115,54,1214,898,0.94
73,1851,781,68,67,1885,815,0.89
74,1431,818,173,66,1518,851,0.95
74,782,756,169,62,867,787,0.95
74,1487,700,167,56,1570,728,0.95
74,1144,872,115,55,1202,900,0.94
74,678,591,138,58,747,621,0.94
74,1845,784,74,68,1882,818,0.91
75,1432,821,175,66,1519,854,0.95
75,1480,704,167,57,1564,733,0.95
75,782,759,171,62,868,790,0.95
75,1134,874,116,55,1192,901,0.94
75,680,593,139,58,750,622,0.94
75,1841,788,78,69,1880,823,0.89
76,779,758,171,64,865,791,0.96
76,1430,821,177,67,1519,855,0.95
76,1476,707,165,57,1558,735,0.95
76,1124,874,116,57,1182,903,0.94
76,683,593,139,57,753,621,0.94
76,1836,786,83,68,1878,821,0.89
77,776,761,172,64,862,793,0.96
77,1471,709,164,57,1553,738,0.95
77,685,593,140,58,756,623,0.95
77,1428,825,178,66,1518,858,0.95
77,1114,876,116,55,1172,904,0.94
77,1835,786,84,75,1877,824,0.9
78,772,749,173,65,859,782,0.96
78,1425,813,177,67,1514,847,0.95
78,1463,703,163,56,1545,731,0.95
78,1102,869,117,56,1161,897,0.94
78,691,586,139,59,760,616,0.94
78,1829,780,90,69,1874,815,0.91
79,767,744,175,67,855,778,0.96
79,1421,809,178,67,1510,843,0.95
79,1460,701,161,55,1540,729,0.95
79,1095,867,116,56,1153,895,0.94
79,694,583,138,59,764,613,0.94
79,1828,777,91,68,1874,812,0.91
80,757,735,177,67,846,769,0.95
80,1450,697,161,58,1531,726,0.95
80,1415,800,179,67,1504,834,0.95
80,698,575,140,60,768,606,0.93
80,1080,861,117,57,1139,890,0.93
80,1823,766,96,70,1871,802,0.92
81,749,730,175,65,837,762,0.95
81,1410,793,177,67,1499,827,0.95
81,1445,694,160,57,1525,723,0.95
81,1069,858,118,54,1128,886,0.94
81,704,572,139,61,773,602,0.94
81,1822,759,97,75,1871,797,0.91
82,741,719,176,66,829,753,0.96
82,1404,783,178,69,1493,818,0.95
82,1439,689,157,56,1517,717,0.95
82,708,566,139,59,778,595,0.94
82,1060,853,116,55,1118,880,0.94
82,1821,750,98,76,1870,789,0.89
83,728,719,176,67,816,753,0.96
83,1397,784,178,68,1487,818,0.95
83,1048,853,119,55,1108,881,0.95
83,1433,691,158,56,1512,719,0.95
83,710,565,140,58,780,595,0.94
83,1822,748,97,81,1871,789,0.9
84,712,709,179,69,802,744,0.96
84,1388,773,179,68,1478,807,0.96
84,1426,686,159,57,1505,715,0.95
84,1038,847,118,54,1097,874,0.95
84,715,558,139,61,785,589,0.93
84,1822,740,97,74,1871,777,0.91
85,1381,779,179,70,1471,814,0.96
85,694,715,183,68,785,749,0.96
85,1423,691,156,56,1501,719,0.95
85,1026,850,120,58,1087,879,0.95
85,718,561,140,61,788,592,0.93
85,1825,744,94,77,1872,783,0.89
86,683,704,181,67,774,738,0.95
86,1374,768,178,68,1463,802,0.95
86,1418,685,155,56,1496,714,0.94
86,1019,843,119,56,1078,872,0.94
86,720,552,140,62,790,584,0.94
86,1825,734,94,72,1872,770,0.92
87,662,686,181,71,753,722,0.96
87,1359,752,178,69,1448,786,0.95
87,1410,676,155,55,1488,704,0.95
87,1006,834,119,57,1066,863,0.94
87,725,542,139,63,795,574,0.93
87,1827,715,92,76,1873,753,0.91
88,641,676,185,71,733,712,0.96
88,1349,741,175,69,1436,775,0.95
88,996,829,119,55,1056,857,0.95
88,1404,671,153,56,1481,699,0.94
88,728,535,140,63,798,567,0.94
88,1829,706,90,73,1874,743,0.92
89,1339,743,176,71,1428,779,0.96
89,622,676,184,74,715,714,0.96
89,988,829,120,59,1048,858,0.95
89,727,535,143,65,798,568,0.94
89,1402,673,152,57,1478,702,0.94
89,1835,705,84,79,1877,744,0.9
90,593,666,187,85,687,709,0.96
90,975,823,120,64,1036,855,0.96
90,1323,736,173,81,1409,776,0.95
90,730,523,143,77,802,562,0.95
90,1395,667,150,67,1470,700,0.94
90,1845,698,74,80,1882,738,0.88
91,732,508,142,85,804,551,0.96
91,576,640,189,97,670,689,0.96
91,1310,716,171,86,1396,759,0.95
91,970,810,118,67,1029,844,0.95
91,1388,650,148,80,1463,690,0.93
91,1849,664,70,107,1884,718,0.85
92,546,618,186,110,639,673,0.96
92,734,495,142,90,806,541,0.96
92,958,799,117,72,1016,835,0.95
92,1290,690,174,100,1377,740,0.94
92,1388,641,136,77,1456,680,0.94
92,1856,639,63,121,1888,700,0.83
93,516,629,188,99,610,679,0.96
93,734,501,144,83,806,543,0.96
93,1270,704,178,86,1359,747,0.95
93,948,805,118,66,1007,838,0.95
93,1381,650,140,72,1451,686,0.94
93,1858,657,61,102,1889,708,0.84
94,487,621,187,93,581,667,0.96
94,1249,694,181,80,1340,734,0.96
94,734,496,144,80,807,537,0.95
94,937,800,118,62,997,831,0.95
94,1370,645,145,66,1442,678,0.94
94,1859,649,60,96,1889,697,0.86
95,456,623,186,90,550,668,0.96
95,1228,694,186,75,1321,732,0.96
95,733,498,144,77,805,537,0.96
95,928,801,117,60,987,831,0.94
95,1364,649,143,61,1436,680,0.93
95,1863,650,56,94,1891,697,0.86
96,436,616,184,85,528,659,0.96
96,733,492,143,79,805,531,0.96
96,1212,683,186,81,1305,724,0.96
96,922,796,116,59,980,825,0.94
96,1360,643,142,61,1431,674,0.93
96,1863,644,56,89,1891,688,0.86
97,395,611,184,84,488,654,0.96
97,1184,681,189,76,1279,719,0.96
97,731,492,145,74,803,529,0.96
97,1351,642,143,60,1423,673,0.94
97,910,793,116,59,969,823,0.94
97,1867,643,52,82,1893,684,0.86
98,370,610,182,82,461,651,0.96
98,728,490,145,73,801,527,0.96
98,1168,678,189,76,1263,716,0.96
98,904,792,115,59,961,822,0.94
98,1345,642,143,57,1417,671,0.93
98,1870,633,49,90,1895,678,0.86
99,1139,674,191,77,1235,712,0.96
99,324,608,183,79,416,648,0.95
99,724,489,145,71,797,525,0.95
99,892,791,115,57,950,820,0.94
99,1336,642,143,54,1408,670,0.94
99,1874,637,45,83,1897,679,0.86
100,1117,661,188,75,1212,699,0.96
100,290,595,184,80,382,635,0.96
100,722,481,144,73,795,518,0.95
100,1330,636,140,56,1401,664,0.94
100,885,783,114,59,942,812,0.93
100,1875,623,44,84,1897,666,0.85
101,1093,666,190,76,1188,704,0.96
101,249,599,187,79,342,639,0.96
101,719,484,144,72,791,520,0.95
101,877,786,113,57,934,815,0.95
101,1322,639,142,55,1394,666,0.94
101,1880,628,39,83,1900,670,0.84
102,1068,671,191,75,1164,708,0.96
102,206,605,189,78,301,644,0.96
102,712,486,145,73,785,523,0.95
102,868,789,114,57,926,818,0.95
102,1317,643,141,53,1388,670,0.94
102,1884,630,35,89,1902,675,0.83
103,181,592,193,80,278,633,0.96
103,1054,660,191,76,1149,698,0.96
103,711,481,144,71,783,516,0.96
103,1312,637,142,55,1383,664,0.94
103,866,784,113,55,922,811,0.94
103,1887,627,32,79,1903,667,0.81
104,1020,671,192,75,1116,709,0.96
104,123,605,200,80,223,645,0.96
104,700,487,146,71,773,523,0.95
104,855,789,114,58,912,819,0.95
104,1304,644,143,55,1376,672,0.94
104,1893,634,26,85,1906,677,0.73
105,82,607,204,78,184,646,0.96
105,996,673,191,75,1092,711,0.96
105,695,488,145,70,767,524,0.95
105,848,792,112,56,905,820,0.95
105,1298,646,140,53,1369,672,0.94
105,1898,638,21,77,1909,676,0.68
106,979,674,192,74,1075,712,0.96
106,52,608,207,79,156,647,0.96
106,689,490,146,68,762,524,0.95
106,1295,645,142,55,1366,673,0.95
106,846,792,111,56,901,820,0.94
106,1903,647,16,70,1911,683,0.54
107,1,611,213,79,108,651,0.96
107,950,678,191,75,1045,716,0.96
107,681,491,147,70,755,526,0.95
107,1287,648,142,54,1359,675,0.94
107,839,794,112,56,895,823,0.93
108,933,671,190,74,1028,708,0.96
108,0,602,190,79,95,642,0.96
108,1283,643,143,55,1355,671,0.95
108,835,788,113,58,892,818,0.95
108,676,487,146,70,750,523,0.94
109,906,686,192,76,1002,724,0.96
109,0,619,149,78,74,658,0.96
109,664,495,147,69,738,530,0.95
109,1279,652,143,53,1350,679,0.95
109,829,799,113,55,886,827,0.94
110,878,686,191,77,974,724,0.96
110,656,495,146,68,729,530,0.95
110,1272,652,142,52,1344,678,0.95
110,825,799,113,56,882,827,0.94
110,0,611,105,86,52,654,0.91
111,852,697,193,75,949,735,0.96
111,644,502,150,70,719,537,0.95
111,1266,658,144,52,1339,684,0.94
111,820,806,111,55,876,834,0.93
111,0,623,63,86,31,666,0.88
112,828,704,192,76,925,743,0.96
112,635,506,147,69,708,540,0.95
112,1261,661,145,54,1334,688,0.95
112,817,811,113,55,874,839,0.94
112,0,651,27,65,13,684,0.77
113,803,712,193,76,900,751,0.96
113,1256,665,147,52,1330,692,0.95
113,624,511,148,68,698,545,0.95
113,813,817,112,54,869,844,0.94
114,781,719,195,77,879,758,0.96
114,613,514,149,67,688,548,0.95
114,1253,668,148,52,1327,694,0.94
114,812,822,113,54,868,849,0.94
115,763,726,193,75,860,764,0.96
115,606,517,146,68,679,551,0.95
115,1248,670,148,55,1323,698,0.94
115,810,824,113,57,867,852,0.94
116,737,732,192,75,833,770,0.96
116,589,521,150,67,664,554,0.95
116,1244,672,147,55,1318,700,0.95
116,809,829,112,54,865,856,0.93
117,714,741,193,75,810,779,0.96
117,1239,676,150,54,1314,704,0.95
117,808,834,113,54,865,861,0.94
117,579,525,148,66,653,558,0.93
118,695,744,194,77,792,783,0.96
118,567,528,150,66,642,561,0.95
118,1234,679,151,52,1310,705,0.94
118,806,836,113,54,863,864,0.94
119,667,747,195,75,765,785,0.95
119,552,529,150,67,627,563,0.95
119,1229,678,151,53,1304,705,0.95
119,806,838,112,55,862,866,0.94
120,649,745,192,75,745,783,0.96
120,1224,676,151,55,1300,703,0.95
120,805,836,113,56,862,865,0.95
120,538,529,148,65,613,562,0.94
121,626,749,192,76,722,787,0.96
121,1218,675,154,55,1295,703,0.95
121,523,529,149,67,598,563,0.95
121,804,839,114,55,861,867,0.94
122,611,748,191,76,707,786,0.96
122,510,528,151,68,586,562,0.95
122,1214,673,154,55,1291,701,0.95
122,806,837,112,56,862,866,0.94
123,592,746,189,80,687,786,0.96
123,496,523,149,76,571,561,0.95
123,1208,668,157,62,1287,699,0.95
123,807,835,112,58,863,864,0.94
124,573,737,187,97,667,786,0.96
124,480,516,150,87,555,560,0.96
124,1201,657,161,78,1281,696,0.96
124,810,831,108,66,864,864,0.95
125,1196,649,160,89,1277,693,0.96
125,554,728,188,111,648,784,0.96
125,465,511,150,95,540,559,0.96
125,812,826,104,73,864,863,0.95
126,1193,643,160,95,1273,691,0.97
126,535,722,189,121,630,783,0.96
126,449,509,152,99,525,558,0.96
126,816,825,101,75,866,863,0.95
127,518,710,195,123,616,772,0.97
127,1186,634,160,96,1266,683,0.96
127,436,503,157,98,515,552,0.96
127,817,816,96,78,866,855,0.95
128,1181,646,160,88,1262,690,0.97
128,499,735,201,105,600,787,0.96
128,418,516,158,91,497,561,0.96
128,816,828,99,73,866,864,0.95
129,1175,650,159,81,1255,690,0.97
129,404,520,158,88,483,564,0.96
129,482,744,206,93,586,791,0.96
129,814,832,104,68,866,866,0.94
129,1896,728,23,72,1908,764,0.71
130,1169,649,159,77,1249,688,0.96
130,389,523,156,82,467,564,0.95
130,468,746,208,85,573,789,0.94
130,812,832,109,67,867,866,0.94
130,1878,720,41,77,1899,759,0.84
130,520,779,116,52,578,805,0.7
130,482,761,173,70,569,797,0.53
131,1164,647,159,73,1244,684,0.95
131,380,522,158,81,460,563,0.95
131,463,743,207,83,566,785,0.95
131,814,832,110,63,869,864,0.95
131,1869,713,49,81,1894,753,0.86
131,527,778,101,44,578,801,0.49
132,445,763,207,80,549,803,0.97
132,1153,660,161,67,1233,694,0.96
132,359,538,158,73,438,574,0.96
132,812,845,113,61,869,875,0.95
132,1848,731,71,75,1884,768,0.89
133,436,758,206,79,539,798,0.96
133,346,536,155,73,424,573,0.95
133,1143,657,163,66,1224,690,0.95
133,812,841,114,61,870,872,0.94
133,1829,718,90,85,1874,761,0.91
134,425,777,206,77,528,815,0.96
134,1136,668,164,64,1218,700,0.95
134,332,549,155,68,409,583,0.95
134,811,852,117,60,870,882,0.94
134,1815,739,104,83,1867,781,0.9
135,420,783,203,76,521,822,0.96
135,319,553,152,67,396,587,0.95
135,1130,671,163,63,1211,703,0.95
135,811,857,116,58,870,886,0.93
135,1801,749,118,77,1860,788,0.91
136,410,793,202,75,512,831,0.95
136,1120,677,166,60,1203,707,0.95
136,302,561,152,66,378,594,0.95
136,1779,758,140,78,1849,797,0.94
136,812,862,116,59,870,892,0.93
137,1111,683,169,58,1196,713,0.95
137,402,803,202,75,504,841,0.95
137,287,568,152,64,363,600,0.95
137,1760,767,159,77,1840,806,0.93
137,811,868,118,56,870,896,0.93
138,1105,682,170,60,1191,712,0.96
138,400,804,203,74,501,841,0.95
138,278,569,150,65,354,601,0.95
138,1747,768,171,75,1833,806,0.94
138,812,867,118,57,871,896,0.93
139,1094,686,170,59,1179,716,0.95
139,394,812,199,72,494,849,0.95
139,260,575,152,62,336,606,0.95
139,1722,778,197,75,1820,815,0.95
139,811,872,119,58,871,901,0.93
140,1704,799,215,74,1811,836,0.95
140,1086,698,171,60,1172,728,0.95
140,387,833,199,72,487,870,0.95
140,244,589,152,60,321,619,0.95
140,811,885,118,57,870,914,0.93
141,1682,823,213,74,1789,860,0.95
